Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Avg Eigen Constructor Time,Avg CSF2 Constructor Time,Avg CSF3 Constructor Time,Avg Eigen InnerIterator Time,Avg CSF2 InnerIterator Time,Avg CSF3 InnerIterator Time,Avg Eigen Scalar Multiplication Time,Avg CSF2 Scalar Multiplication Time,Avg CSF3 Scalar Multiplication Time,Avg Eigen Vector Multiplication Time,Avg CSF2 Vector Multiplication Time,Avg CSF3 Vector Multiplication Time,Avg Eigen Memory Usage,Avg CSF2 Memory Usage,Avg CSF3 Memory Usage,Avg Eigen Transpose Time,Avg CSF2 Transpose Time,Avg CSF3 Transpose Time,Avg Eigen Matrix Multiplication Time,Avg CSF2 Matrix Multiplication Time,Avg CSF3 Matrix Multiplication Time,Min Eigen Constructor Time,Min CSF2 Constructor Time,Min CSF3 Constructor Time,Min Eigen InnerIterator Time,Min CSF2 InnerIterator Time,Min CSF3 InnerIterator Time,Min Eigen Scalar Multiplication Time,Min CSF2 Scalar Multiplication Time,Min CSF3 Scalar Multiplication Time,Min Eigen Vector Multiplication Time,Min CSF2 Vector Multiplication Time,Min CSF3 Vector Multiplication Time,Min Eigen Memory Usage,Min CSF2 Memory Usage,Min CSF3 Memory Usage,Min Eigen Transpose Time,Min CSF2 Transpose Time,Min CSF3 Transpose Time,Min Eigen Matrix Multiplication Time,Min CSF2 Matrix Multiplication Time,Min CSF3 Matrix Multiplication Time,Q1 Eigen Constructor Time,Q1 CSF2 Constructor Time,Q1 CSF3 Constructor Time,Q1 Eigen InnerIterator Time,Q1 CSF2 InnerIterator Time,Q1 CSF3 InnerIterator Time,Q1 Eigen Scalar Multiplication Time,Q1 CSF2 Scalar Multiplication Time,Q1 CSF3 Scalar Multiplication Time,Q1 Eigen Vector Multiplication Time,Q1 CSF2 Vector Multiplication Time,Q1 CSF3 Vector Multiplication Time,Q1 Eigen Memory Usage,Q1 CSF2 Memory Usage,Q1 CSF3 Memory Usage,Q1 Eigen Transpose Time,Q1 CSF2 Transpose Time,Q1 CSF3 Transpose Time,Q1 Eigen Matrix Multiplication Time,Q1 CSF2 Matrix Multiplication Time,Q1 CSF3 Matrix Multiplication Time,Median Eigen Constructor Time,Median CSF2 Constructor Time,Median CSF3 Constructor Time,Median Eigen InnerIterator Time,Median CSF2 InnerIterator Time,Median CSF3 InnerIterator Time,Median Eigen Scalar Multiplication Time,Median CSF2 Scalar Multiplication Time,Median CSF3 Scalar Multiplication Time,Median Eigen Vector Multiplication Time,Median CSF2 Vector Multiplication Time,Median CSF3 Vector Multiplication Time,Median Eigen Memory Usage,Median CSF2 Memory Usage,Median CSF3 Memory Usage,Median Eigen Transpose Time,Median CSF2 Transpose Time,Median CSF3 Transpose Time,Median Eigen Matrix Multiplication Time,Median CSF2 Matrix Multiplication Time,Median CSF3 Matrix Multiplication Time,Q3 Eigen Constructor Time,Q3 CSF2 Constructor Time,Q3 CSF3 Constructor Time,Q3 Eigen InnerIterator Time,Q3 CSF2 InnerIterator Time,Q3 CSF3 InnerIterator Time,Q3 Eigen Scalar Multiplication,Q3 CSF2 Scalar Multiplication Time,Q3 CSF3 Scalar Multiplication Time,Q3 Eigen Vector Multiplication Time,Q3 CSF2 Vector Multiplication Time,Q3 CSF3 Vector Multiplication Time,Q3 Eigen Memory Usage,Q3 CSF2 Memory Usage,Q3 CSF3 Memory Usage,Q3 Eigen Transpose Time,Q3 CSF2 Transpose Time,Q3 CSF3 Transpose Time,Q3 Eigen Matrix Multiplication Time,Q3 CSF2 Matrix Multiplication Time,Q3 CSF3 Matrix Multiplication Time,Max Eigen Constructor Time,Max CSF2 Constructor Time,Max CSF3 Constructor Time,Max Eigen InnerIterator Time,Max CSF2 InnerIterator Time,Max CSF3 InnerIterator Time,Max Eigen Scalar Multiplication Time,Max CSF2 Scalar Multiplication Time,Max CSF3 Scalar Multiplication Time,Max Eigen Vector Multiplication Time,Max CSF2 Vector Multiplication Time,Max CSF3 Vector Multiplication Time,Max Eigen Memory Usage,Max CSF2 Memory Usage,Max CSF3 Memory Usage,Max Eigen Transpose Time,Max CSF2 Transpose Time,Max CSF3 Transpose Time,Max Eigen Matrix Multiplication Time,Max CSF2 Matrix Multiplication Time,Max CSF3 Matrix Multiplication Time
191.000000, 3937.000000, 3937.000000, 25407.000000, 0.998110, 0.001639,560740550,72650559,185332700,23,27507488,28130700,76,55370731,39814100,10960530,32947982,32254364,186015380,62443740,15904118,152222341,790812051,820331263,39371613820,143124682931,136856507945,557770308,69035836,183456822,20,27374515,27847214,20,53926359,39325738,10533087,32131196,31945405,186015380,62443740,15904118,150530375,785571650,813660719,39186711491,142934361450,136422934662,558798877,72166508,184033593,20,27460203,28002299,20,55018746,39516318,10613685,32167123,32026373,186015380,62443740,15904118,151459763,788053061,817309094,39344190455,142944918172,136545387921,560444436,72353001,184681012,20,27503948,28049886,70,55504889,39844766,10988388,32487015,32262438,186015380,62443740,15904118,152122245,791439549,819223125,39388281353,143075353731,136764139690,561924841,73049581,186616139,30,27550529,28060896,130,55938586,40079593,11088357,34148634,32443991,186015380,62443740,15904118,153071535,793344133,822859783,39410431914,143301439712,137064996340,566941149,75480829,188003828,30,27624484,29103452,150,56057886,40326236,11542291,34736735,32557920,186015380,62443740,15904118,153965578,794348269,827574919,39548114039,143526551305,137841168647,
192.000000, 131.000000, 131.000000, 536.000000, 0.962007, 0.031234,219778,136838,338792,20,38635,36890,20,48959,48914,10462,44606,45585,206460,79240,25801,33874,501222,555610,1480907,5597145,6175136,178849,117436,258355,20,33652,33060,20,40234,44732,8375,41897,38781,206460,79240,25801,20658,441671,463883,1383723,5322641,5581067,187855,122005,272762,20,34333,33752,20,42738,45533,8596,42238,39152,206460,79240,25801,21569,454105,497605,1415561,5400254,5602014,199181,123222,282173,20,34573,33867,20,46085,45979,8686,42683,39332,206460,79240,25801,22762,469403,506415,1431405,5439786,5651309,215977,128947,358379,20,38722,34243,20,46686,47658,11662,43741,39623,206460,79240,25801,25336,487516,552786,1471875,5479390,6038797,394134,250841,568394,21,54741,63196,21,82021,67895,18283,60622,72654,206460,79240,25801,131773,809648,811711,1918356,7133459,9109290,
193.000000, 511.000000, 511.000000, 2796.000000, 0.987393, 0.010708,4691556,1410607,3368796,22,502038,502220,59,672514,647537,181454,567758,601386,3135500,1095480,305072,1085587,6388114,6974828,73764673,320780574,308326770,4099083,1321249,3327816,20,474262,487767,20,604581,622794,154834,551995,580016,3135500,1095480,305072,687413,5932952,6711624,73470755,320408264,307791679,4321561,1358927,3346008,20,484951,489209,20,644324,631230,173208,559758,581589,3135500,1095480,305072,912186,6220331,6868031,73606655,320598083,308058710,4698208,1400273,3360605,20,487250,491663,20,662552,639265,182570,564898,584554,3135500,1095480,305072,991482,6387203,6936001,73744297,320729915,308284534,5110542,1457609,3367549,21,498917,494148,30,679288,646088,194347,569146,616553,3135500,1095480,305072,1324163,6594428,7082335,73836878,320849966,308648674,5361762,1541372,3433390,30,569596,552325,391,778391,744428,202412,603329,672676,3135500,1095480,305072,1580464,6806799,7286421,74129035,321404024,309028041,
194.000000, 1009.000000, 1009.000000, 3937.000000, 0.998018, 0.003867,24013885,3669462,9887289,21,1860823,1901803,25,3146693,2484146,865850,2149961,2261897,12221012,4114726,1058290,6444871,23119134,25348071,574783103,2434062209,2332483723,23536413,3513216,9488497,20,1822469,1840543,20,2873180,2406803,692443,2109857,2093006,12221012,4114726,1058290,5694795,22037117,23811277,569614623,2428737955,2326036443,23594709,3576273,9539189,20,1838429,1854318,20,2927741,2412012,764365,2122120,2213077,12221012,4114726,1058290,6184815,22877221,24418794,571579965,2431154736,2328094836,24020491,3654776,9649317,20,1845275,1867717,20,3029207,2445043,861057,2131957,2235418,12221012,4114726,1058290,6434294,23056935,25407145,573161090,2433191820,2330064005,24462404,3700300,10367562,20,1857864,1887619,30,3191114,2502579,944626,2149740,2345450,12221012,4114726,1058290,6609495,23569482,26050963,577283786,2435926223,2334673375,24534226,3926686,10747380,30,2003512,2227453,50,4019887,2794114,1035112,2324151,2400562,12221012,4114726,1058290,7487119,24392375,27540059,585143721,2443224266,2350450828,
195.000000, 1270.000000, 1270.000000, 4969.000000, 0.998425, 0.003081,41405515,5950058,16654710,21,3006573,2986026,44,4232862,3924353,1327878,3677651,3515130,19359884,6504964,1663819,9241646,40094476,42125325,1248406007,4586944677,4726901619,40286533,5832608,16380291,20,2964388,2908274,20,3954116,3766011,1071940,3598723,3340960,19359884,6504964,1663819,8826610,38319568,40893769,1234998127,4576464835,4718810188,40718708,5894973,16480436,20,2966482,2931246,20,4057236,3838264,1159450,3645109,3442636,19359884,6504964,1663819,9009597,38716979,41078449,1238590198,4580708984,4720706834,41447111,5953320,16540205,20,2982375,2945107,20,4092881,3922969,1396411,3668386,3503508,19359884,6504964,1663819,9176182,40409244,41691305,1243042024,4581717086,4723505291,41822526,5996770,16907430,20,3042160,2972052,30,4204035,3975336,1457128,3696783,3548711,19359884,6504964,1663819,9539541,41217234,42685993,1253272529,4583204620,4733399719,42792238,6079122,16985704,30,3122869,3362098,151,5404382,4099423,1522167,3784053,3714266,19359884,6504964,1663819,9778570,42324037,44526986,1277531650,4636018114,4744706847,
196.000000, 1561.000000, 1561.000000, 6121.000000, 0.998719, 0.002512,62583599,9155783,24120019,29,4382841,4564942,24,6658901,5960713,1960555,5108071,5490846,29246900,9812470,2499604,17674686,67081058,72982541,2446269410,8840155138,8535852150,60344863,8611004,23680657,20,4314659,4320349,20,5911193,5562242,1743784,4967929,5037507,29246900,9812470,2499604,15819031,64092561,69257342,2412709991,8760766123,8438111311,61224150,8698134,23723205,20,4332412,4355774,20,5980901,5707478,1805999,4991222,5090845,29246900,9812470,2499604,16347982,64395477,71141705,2420344300,8776473227,8465429512,61824297,9019936,24070263,20,4381607,4465221,20,6161613,5926130,1908772,5082710,5215810,29246900,9812470,2499604,16573687,66565981,73410830,2449296620,8793135146,8563464193,62972512,9312633,24259190,20,4414372,4673078,30,6832927,6111772,2008050,5162888,5799698,29246900,9812470,2499604,17071231,69415132,74714120,2466487657,8927425006,8580881926,69413970,10467316,24790987,110,4483469,5090235,40,9145075,6611701,2599607,5336767,6765734,29246900,9812470,2499604,23867601,71797139,75811806,2487932315,8957974246,8634119879,
197.000000, 1882.000000, 1882.000000, 7393.000000, 0.998937, 0.002087,91866525,12744527,34100451,21,6370705,6378259,22,9556424,8466549,2640674,7377277,7287128,42510620,14246764,3617995,22715594,115726432,118946039,4323781288,15514822245,14897593931,89593392,11917490,33483823,10,6223687,6256267,20,8590086,8062977,2391495,7256786,7161070,42510620,14246764,3617995,20104155,110622708,114727431,4293180762,15381255326,14778760361,89697394,12190692,33706902,20,6246149,6273188,20,8736865,8290645,2440875,7266033,7195422,42510620,14246764,3617995,20327696,112633974,115755280,4307840794,15395502058,14792609851,90685309,12365008,34127585,20,6355434,6376062,20,9117074,8472710,2674410,7364293,7302048,42510620,14246764,3617995,20685097,114383288,117544478,4325073801,15411714530,14814231439,91639534,12467331,34247986,20,6453439,6492301,20,9386590,8508686,2724346,7465209,7334819,42510620,14246764,3617995,21480063,119060464,120974201,4336530975,15692120503,15047842845,103096628,14883631,34969762,40,6611199,6494846,30,12237308,9068875,2941575,7558209,7434632,42510620,14246764,3617995,32903335,123670506,127418753,4360877838,15703792824,15054556954,
198.000000, 2233.000000, 2233.000000, 8785.000000, 0.999104, 0.001762,145048606,18818165,49733196,22,9444713,8893038,54,15033947,11981433,3781802,12661128,10345097,59844404,20038966,5076729,45371269,189612181,193990285,7269892830,24750608124,25658652269,142919188,17278522,49314704,20,9350062,8845926,20,12621434,11690373,3422830,11189823,10033889,59844404,20038966,5076729,41683601,182170249,186847454,7236067773,24701938902,25545570376,143505515,17393032,49475078,20,9408059,8862335,20,13024975,11790828,3683780,11279218,10189555,59844404,20038966,5076729,43919019,184770727,189240221,7247821142,24737553744,25596452541,144058967,17612075,49541405,20,9456689,8891114,30,15582831,11873024,3718674,11321180,10233816,59844404,20038966,5076729,44912824,186938130,191833947,7265281187,24745585795,25635748323,144291671,19709260,49969136,20,9483467,8915443,40,16696262,11989262,3874420,11506436,10367381,59844404,20038966,5076729,47785363,196512765,199929153,7284988513,24764899983,25692950753,150617364,23542894,50667711,40,9504075,8956198,191,17495401,12562996,4569748,24568319,11401812,59844404,20038966,5076729,48212859,198941318,202643942,7318932762,24803929067,25920729185,
199.000000, 2614.000000, 2614.000000, 10297.000000, 0.999235, 0.001507,214560684,24389437,68186343,21,13198633,12304684,35,20674973,16584765,4963828,15493718,14449776,82006412,27441796,6939051,60534856,268770020,276445511,11462185249,39808060419,41222001708,210775976,22994617,67715669,20,12848642,12133357,20,17479271,16116807,4292639,15244926,14149332,82006412,27441796,6939051,57597936,262833200,269826211,11433563438,39683608902,41131462938,211588840,23588498,67971208,20,12905736,12194981,20,17591707,16132206,4857215,15450223,14306661,82006412,27441796,6939051,58659276,265714054,271482845,11441441375,39749706228,41147951810,214027331,23777600,68111346,20,12929405,12200135,20,21743773,16263727,5096880,15513263,14424161,82006412,27441796,6939051,59948480,267674507,274816772,11447748730,39781752190,41184950421,217840809,24870995,68524275,21,12981796,12284364,30,23379003,17370872,5205236,15590260,14546511,82006412,27441796,6939051,63286469,273849535,281183061,11459397552,39808083366,41232401329,219743986,27323962,68662318,30,15585862,12740753,130,23809093,17499669,5395956,15620626,14931349,82006412,27441796,6939051,64510128,276945503,286203176,11575076011,40162342527,41566631903,
200.000000, 3025.000000, 3025.000000, 11929.000000, 0.999339, 0.001304,308374536,36845917,89745237,23,16566543,16895105,67,33266871,23772229,6740224,19415652,19717652,109819604,36729574,9273480,90688748,386945742,397761745,17920212683,65465872169,62436803817,304275349,35265376,88229005,20,16303721,16689238,20,32557449,23634883,6489145,19127379,19265324,109819604,36729574,9273480,89100565,379866959,390288050,17826419517,65323373987,62293076546,306374826,36644730,89769805,20,16555944,16793430,20,32691967,23683523,6621689,19217986,19512678,109819604,36729574,9273480,90083663,381864320,393259098,17864253333,65409031529,62359893555,308342176,36694607,89906722,20,16587647,16839009,30,32919264,23745110,6713096,19419396,19721747,109819604,36729574,9273480,90721115,383065718,395008403,17943462918,65443845779,62417221814,310860059,37364262,90233667,20,16600466,16889338,131,34152361,23821776,6885994,19621337,19990896,109819604,36729574,9273480,91266656,390726977,401674504,17952453356,65539367241,62511747894,313811261,38100587,90500620,40,16695932,17340587,150,34513383,24106469,7005424,19759391,20205461,109819604,36729574,9273480,92144809,407672476,417876216,18008812200,65592285775,62596145568,
201.000000, 3466.000000, 3466.000000, 13681.000000, 0.999423, 0.001139,410249409,47203816,114857993,21,21449181,21794254,82,42724898,30998991,8657403,25284917,25175936,144171740,48198220,12154092,113009693,512202948,530833968,26867542064,97601778909,92890368604,406980985,44184846,112923853,20,21291045,21612546,20,42090367,30548317,8205589,24912970,24731488,144171740,48198220,12154092,111417825,506530411,522136749,26730710818,97342556606,92562082016,408443382,46945369,113856797,20,21398723,21654042,20,42222339,30808234,8571872,25011372,25004800,144171740,48198220,12154092,112339290,509699063,526657627,26793872988,97405947546,92699232679,409971349,47398706,114769465,20,21422637,21762567,70,42595911,30979960,8713517,25119345,25187811,144171740,48198220,12154092,113278114,511242465,529662043,26851487326,97513566710,92783493840,410580378,47896597,115331197,20,21477087,21847708,121,43099381,31230621,8847299,25669913,25317114,144171740,48198220,12154092,113871053,514811939,533709877,26913126463,97575771583,92950192213,416588400,48561588,118163292,30,21832911,22157848,241,44008592,31420049,8909082,25816071,25651919,144171740,48198220,12154092,114518625,520559141,544110369,27045554719,98614764087,93853787475,
202.000000, 265.000000, 265.000000, 1009.000000, 0.992453, 0.014368,1021330,343005,781107,20,140398,133717,20,174807,186193,46574,174316,165285,843764,292054,79819,133462,1571269,1680055,11372357,43041403,44707093,944535,322583,745860,20,133315,129478,20,158131,169872,36076,163391,147691,843764,292054,79819,112076,1457087,1528900,10954280,42599983,44361410,990199,330328,760708,20,137523,130039,20,169070,176254,40014,164803,153653,843764,292054,79819,124990,1519963,1632179,11020121,42988167,44627269,1010807,336584,787041,20,139220,130575,20,172121,182435,43374,170147,164272,843764,292054,79819,132969,1562791,1693321,11390647,43086332,44762988,1060138,358619,791535,20,144967,140989,20,182215,197503,54240,176223,175242,843764,292054,79819,137923,1598888,1734257,11595849,43129607,44801008,1107295,368447,826870,21,147852,143103,20,196912,210567,62895,204015,188256,843764,292054,79819,166807,1726643,1775042,11903845,43290192,44866839,
203.000000, 406.000000, 406.000000, 1561.000000, 0.995074, 0.009470,2649264,657754,1613310,21,306855,295582,24,371018,387809,120541,371496,340891,1979660,676420,180227,444437,3376464,3731610,37323050,150194634,155374490,2466453,638063,1595722,20,299761,294511,20,350925,378897,82522,366563,337450,1979660,676420,180227,316802,3235155,3424854,37021902,149532997,153911824,2527294,644094,1601062,20,303368,294911,20,355644,381120,93712,367896,338102,1979660,676420,180227,393994,3329799,3591520,37093605,149787055,154107895,2606465,653195,1610089,20,304630,295568,20,360652,388048,117361,371863,339043,1979660,676420,180227,422321,3383066,3709326,37347521,149917058,154172644,2763909,667276,1616791,20,307125,296294,20,368557,393112,136171,374509,342870,1979660,676420,180227,442684,3407442,3877165,37506483,150257178,154317289,3078187,688536,1654991,30,323785,296956,50,440850,398763,183828,378987,352959,1979660,676420,180227,746692,3549963,4038211,37573346,152324829,165948745,
204.000000, 577.000000, 577.000000, 2233.000000, 0.996534, 0.006707,6602666,1415176,3259504,20,598352,604340,24,796650,774042,326942,712930,722854,3997460,1355974,355375,1867553,7024860,7739347,103659351,450003660,431775081,5958129,1235000,3203476,20,589774,595564,20,737255,757702,209765,687934,709694,3997460,1355974,355375,1563784,6723736,7453036,102771908,446293076,428506090,6036132,1253443,3212183,20,591667,600354,20,752333,766859,237045,691831,715204,3997460,1355974,355375,1591464,6879582,7518326,103256168,447074722,429054258,6514942,1305930,3237564,20,594197,603108,20,773712,776562,276568,698614,718886,3997460,1355974,355375,1775302,7003405,7677118,103407261,448085134,429553309,6784358,1337278,3273496,20,597548,604360,21,797706,780814,412558,755097,719933,3997460,1355974,355375,1916722,7153676,7910707,104061478,452482911,430964598,8354232,2422712,3437257,20,619559,628315,50,1006560,781186,514065,755548,776617,3997460,1355974,355375,2942978,7489814,8204817,105076091,458670521,448453706,
205.000000, 778.000000, 778.000000, 3025.000000, 0.997429, 0.004998,13702267,2379231,6096869,25,1131666,1142991,173,1580571,1512321,591107,1286651,1359522,7266524,2453836,636014,3005138,13565784,14550555,255885710,1111604067,1067346172,12916296,2167153,5754765,20,1094671,1108126,20,1451958,1417435,446861,1269042,1313965,7266524,2453836,636014,2482863,13039712,13575587,254126193,1108566386,1065832606,13430390,2311457,5987523,20,1099440,1118736,30,1485250,1450586,532829,1270304,1319424,7266524,2453836,636014,2885663,13326239,14202559,254392873,1109346359,1066587564,13734108,2333789,6102895,20,1107936,1124662,35,1528148,1491896,610962,1280397,1341475,7266524,2453836,636014,3011213,13551708,14531693,254473561,1112049671,1067203175,13927784,2399419,6167994,30,1142389,1172114,130,1679866,1602625,638513,1297765,1369828,7266524,2453836,636014,3095639,13920451,15082947,257019850,1112614054,1067384678,14532506,2681869,6512067,40,1263712,1203812,1162,1811829,1623283,741122,1320036,1512108,7266524,2453836,636014,3403464,14027277,15324231,260164899,1115089814,1070539216,
206.000000, 147.000000, 147.000000, 1298.000000, 0.936554, 0.060068,251108,200958,468903,20,46154,47732,24,60543,65282,15873,57817,51735,259900,106635,37695,36728,741700,1352915,2253121,9119480,8193180,213322,191692,416355,20,44542,42989,20,51956,58267,10990,54239,50483,259900,106635,37695,28422,697792,749978,1965442,7692325,7973923,220325,193936,422947,20,44782,44532,20,56785,58648,11351,54600,51114,259900,106635,37695,29244,701038,780464,2008992,7775479,8013816,225900,200503,424390,20,46190,44692,20,59644,59574,12578,55497,51374,259900,106635,37695,31673,724446,794084,2028051,7813092,8029766,233659,207671,432404,20,46325,44943,30,62916,62395,13625,56974,52206,259900,106635,37695,39864,734409,838461,2132169,8004510,8135239,481324,214655,858367,20,49331,76551,30,77011,110182,44131,78915,54430,259900,106635,37695,58998,956377,5918316,4174311,16645098,9444786,
207.000000, 147.000000, 147.000000, 1294.000000, 0.936462, 0.059882,253294,203477,432219,21,44504,46170,46,60973,61748,12597,53072,53942,259900,106661,37715,34176,702145,780585,2045585,8224375,8016161,217270,194137,417137,20,43250,43920,20,51855,58197,10840,50744,50562,259900,106661,37715,27120,671023,710265,1973486,8047047,7934972,226917,198074,422266,20,43851,46185,20,56324,59499,11371,52025,51655,259900,106661,37715,27831,685329,766248,2025933,8202653,7950240,239019,204245,426072,20,44622,46385,20,60380,60927,12192,52481,52967,259900,106661,37715,30611,701118,783154,2035591,8249089,8034935,276638,205187,432695,20,44903,46495,21,63697,64499,12503,52937,54330,259900,106661,37715,39623,716617,794700,2051991,8255100,8058448,333333,221848,486825,30,45915,47357,271,73905,66492,18354,59168,64418,259900,106661,37715,48659,731414,839583,2156693,8284364,8119862,
208.000000, 1258.000000, 1258.000000, 7682.000000, 0.996140, 0.004854,33414099,6687163,18137912,20,2902793,2928925,44,4222125,3920242,1223642,3418833,3322150,18995804,6429825,1673755,8848712,42767995,46530192,1202952534,4706431935,4521312285,32816575,6564413,17821480,20,2849076,2822867,20,3816975,3750542,1043628,3311836,3263307,18995804,6429825,1673755,8141481,41676938,43669339,1190884346,4661807933,4516946280,32993940,6598304,17958682,20,2864484,2895290,20,3993007,3876494,1116632,3359153,3286449,18995804,6429825,1673755,8629728,42053520,45205572,1194002557,4708236172,4517817301,33263225,6664967,18150604,20,2893111,2908690,20,4094509,3918736,1208505,3399171,3293031,18995804,6429825,1673755,8922696,42814813,46450824,1198390425,4709788316,4519111128,33673260,6786812,18285983,20,2934032,2918854,20,4166757,4011382,1256890,3466791,3362870,18995804,6429825,1673755,9073974,43141439,48062141,1202442526,4712094102,4522055108,34743846,6823138,18444434,20,3004331,3209758,140,5697711,4053489,1567801,3560312,3430584,18995804,6429825,1673755,9494918,44125146,49648997,1230330945,4722088668,4537409925,
209.000000, 496.000000, 496.000000, 49920.000000, 0.899393, 0.202914,5434426,5658000,10470262,22,581779,654832,30,789347,860699,231584,665894,739427,2954180,1313787,536008,790898,18112447,20227017,67814239,325737625,344829817,5162596,5537356,10218909,20,540463,623115,20,735562,759385,179830,616212,689667,2954180,1313787,536008,553336,16913050,19011787,65533256,325228763,342491927,5215164,5563193,10380716,20,549229,631801,20,744809,819135,187875,640417,712780,2954180,1313787,536008,720775,17326410,19378300,66503048,325430804,343055232,5401786,5653449,10513846,20,576970,643637,25,769519,847497,212520,670331,742453,2954180,1313787,536008,788734,17725323,20247452,66654266,325640604,344775674,5602746,5751069,10531493,20,616994,663219,40,818354,890036,272350,686601,766809,2954180,1313787,536008,911525,18573180,20684080,66729615,326019596,346145451,5884724,5801060,10640213,40,635047,752994,51,916825,969732,367476,726354,772709,2954180,1313787,536008,1054107,20476979,21841938,78982862,326596346,347504588,
210.000000, 496.000000, 496.000000, 49920.000000, 0.899393, 0.202914,5579699,5608976,10548158,20,561399,633053,21,798897,820970,289183,656806,703399,2954180,1313787,536008,708212,18158393,20079124,66959937,315147555,351486111,5138233,5465834,10368423,20,541305,575518,20,673647,752964,150897,645255,659472,2954180,1313787,536008,526227,16717210,19366578,66281292,314561851,345777394,5347587,5583160,10521114,20,547957,626482,20,787377,808445,157560,651447,704705,2954180,1313787,536008,630299,17725574,19611209,66655930,314733677,351505680,5510005,5601032,10558677,20,558491,631741,20,800611,819881,211644,658971,709403,2954180,1313787,536008,723339,18129756,19801673,66971079,315198315,351816812,5585353,5656695,10610638,20,572342,640156,20,827000,848970,343201,662027,713050,2954180,1313787,536008,755829,18711215,20553320,67268455,315452288,352655153,6697107,5773770,10677331,20,588111,684788,30,896527,858037,760477,667567,737455,2954180,1313787,536008,975232,19262678,21062034,67470636,315806568,353077860,
211.000000, 496.000000, 496.000000, 41063.000000, 0.903104, 0.166912,5420516,5353973,9916708,20,572846,586505,31,781343,776255,188465,653402,678787,2954180,1301918,526623,684586,12382308,13691662,67051549,313178183,348631480,4924178,5255168,9808885,20,559819,566982,20,675872,742435,137182,643583,655194,2954180,1301918,526623,567473,11820802,13097949,66668743,312726188,342990513,5072381,5279061,9886969,20,564157,569617,20,751150,751420,175373,643813,657408,2954180,1301918,526623,619429,12133137,13364689,66806957,312925665,343478780,5303396,5340559,9927407,20,567132,579464,20,781050,769639,186888,646799,660354,2954180,1301918,526623,686912,12322198,13855947,67064550,313029425,349614816,5661795,5410913,9953000,20,573414,604411,20,806322,776327,193916,651267,708512,2954180,1301918,526623,720123,12547327,13946078,67283363,313405036,351713363,6329682,5504556,9995398,21,623886,617275,130,890747,860952,271449,693033,724361,2954180,1301918,526623,837599,13183597,14005817,67433829,314149844,353718528,
