Matrix Number, Sparsity, Redundancy, CSF1 Size, CSF2 Size, CSF3 Size
689, 7, 90, 12068, 19724, 11089
690, 7, 91, 11628, 19216, 10818
691, 7, 92, 12108, 19936, 11238
692, 7, 93, 12188, 20024, 11284
693, 7, 94, 11796, 19436, 10941
694, 7, 95, 11884, 19552, 11006
695, 7, 96, 12348, 20224, 11394
696, 7, 97, 11796, 19444, 10947
697, 7, 98, 11548, 19072, 10730
698, 7, 99, 11564, 19280, 10882
699, 7, 100, 11908, 19636, 11063
700, 8, 1, 10404, 9012, 3471
701, 8, 2, 10380, 9768, 4044
702, 8, 3, 10444, 10584, 4640
703, 8, 4, 10484, 11268, 5143
704, 8, 5, 10436, 11796, 5551
705, 8, 6, 10452, 12276, 5907
706, 8, 7, 10404, 12772, 6291
707, 8, 8, 10372, 13084, 6533
708, 8, 9, 10380, 13384, 6756
709, 8, 10, 10372, 13556, 6887
710, 8, 11, 10428, 14128, 7302
711, 8, 12, 10540, 14272, 7382
712, 8, 13, 10484, 14508, 7573
713, 8, 14, 10468, 14612, 7655
714, 8, 15, 10364, 14816, 7834
715, 8, 16, 10404, 14908, 7893
716, 8, 17, 10380, 15104, 8046
717, 8, 18, 10396, 15088, 8030
718, 8, 19, 10420, 15460, 8303
719, 8, 20, 10484, 15492, 8311
720, 8, 21, 10452, 15684, 8463
721, 8, 22, 10492, 15776, 8522
722, 8, 23, 10412, 15848, 8596
723, 8, 24, 10428, 15904, 8634
724, 8, 25, 10404, 15812, 8571
725, 8, 26, 10412, 16040, 8740
726, 8, 27, 10452, 16300, 8925
727, 8, 28, 10436, 16212, 8863
728, 8, 29, 10412, 16216, 8872
729, 8, 30, 10468, 16524, 9089
730, 8, 31, 10396, 16392, 9008
731, 8, 32, 10388, 16428, 9037
732, 8, 33, 10356, 16236, 8901
733, 8, 34, 10436, 16612, 9163
734, 8, 35, 10468, 16604, 9149
735, 8, 36, 10452, 16764, 9273
736, 8, 37, 10452, 16540, 9105
737, 8, 38, 10420, 16604, 9161
738, 8, 39, 10412, 16608, 9166
739, 8, 40, 10372, 16732, 9269
740, 8, 41, 10396, 16608, 9170
741, 8, 42, 10428, 16920, 9396
742, 8, 43, 10476, 16720, 9234
743, 8, 44, 10420, 16732, 9257
744, 8, 45, 10476, 16928, 9390
745, 8, 46, 10420, 16876, 9365
746, 8, 47, 10428, 17000, 9456
747, 8, 48, 10420, 16868, 9359
748, 8, 49, 10420, 16948, 9419
749, 8, 50, 10420, 16956, 9425
750, 8, 51, 10492, 17232, 9614
751, 8, 52, 10460, 17024, 9466
752, 8, 53, 10484, 17076, 9499
753, 8, 54, 10412, 17008, 9466
754, 8, 55, 10428, 17128, 9552
755, 8, 56, 10468, 17164, 9569
756, 8, 57, 10380, 16952, 9432
757, 8, 58, 10452, 17100, 9525
758, 8, 59, 10484, 17308, 9673
759, 8, 60, 10444, 17248, 9638
760, 8, 61, 10436, 17204, 9607
761, 8, 62, 10372, 17124, 9563
762, 8, 63, 10404, 17276, 9669
763, 8, 64, 10468, 17340, 9701
764, 8, 65, 10396, 17232, 9638
765, 8, 66, 10436, 17324, 9697
766, 8, 67, 10468, 17428, 9767
767, 8, 68, 10460, 17440, 9778
768, 8, 69, 10436, 17172, 9583
769, 8, 70, 10380, 17224, 9636
770, 8, 71, 10388, 17228, 9637
771, 8, 72, 10460, 17168, 9574
772, 8, 73, 10460, 17344, 9706
773, 8, 74, 10436, 17348, 9715
774, 8, 75, 10476, 17544, 9852
775, 8, 76, 10452, 17428, 9771
776, 8, 77, 10380, 17304, 9696
777, 8, 78, 10388, 17492, 9835
778, 8, 79, 10468, 17532, 9845
779, 8, 80, 10436, 17292, 9673
780, 8, 81, 10420, 17516, 9845
781, 8, 82, 10444, 17488, 9818
782, 8, 83, 10444, 17600, 9902
783, 8, 84, 10436, 17508, 9835
784, 8, 85, 10420, 17540, 9863
785, 8, 86, 10436, 17468, 9805
786, 8, 87, 10436, 17420, 9769
787, 8, 88, 10428, 17464, 9804
788, 8, 89, 10396, 17384, 9752
789, 8, 90, 10460, 17480, 9808
790, 8, 91, 10380, 17384, 9756
791, 8, 92, 10420, 17580, 9893
792, 8, 93, 10412, 17536, 9862
793, 8, 94, 10412, 17616, 9922
794, 8, 95, 10492, 17664, 9938
795, 8, 96, 10420, 17572, 9887
796, 8, 97, 10468, 17668, 9947
797, 8, 98, 10468, 17564, 9869
798, 8, 99, 10420, 17516, 9845
799, 8, 100, 10444, 17720, 9992
800, 9, 1, 9132, 8376, 3312
801, 9, 2, 9092, 9156, 3907
802, 9, 3, 9100, 9920, 4478
803, 9, 4, 9404, 10728, 5008
804, 9, 5, 9524, 11308, 5413
805, 9, 6, 9196, 11616, 5726
806, 9, 7, 9436, 12152, 6068
807, 9, 8, 9428, 12508, 6337
808, 9, 9, 9372, 12768, 6546
809, 9, 10, 9500, 13296, 6910
810, 9, 11, 8948, 12892, 6745
811, 9, 12, 8924, 13072, 6886
812, 9, 13, 9508, 13844, 7319
813, 9, 14, 9372, 13960, 7440
814, 9, 15, 8860, 13312, 7082
815, 9, 16, 9180, 13792, 7362
816, 9, 17, 9436, 14368, 7730
817, 9, 18, 9244, 14128, 7598
818, 9, 19, 9332, 14356, 7747
819, 9, 20, 9788, 15120, 8206
820, 9, 21, 9548, 14752, 7990
821, 9, 22, 8980, 14332, 7817
822, 9, 23, 9204, 14516, 7899
823, 9, 24, 9500, 15032, 8212
824, 9, 25, 9316, 14956, 8201
825, 9, 26, 8908, 14584, 8024
826, 9, 27, 9324, 15032, 8256
827, 9, 28, 9068, 14664, 8044
828, 9, 29, 9212, 14960, 8230
829, 9, 30, 9292, 15056, 8282
830, 9, 31, 9108, 14932, 8235
831, 9, 32, 9724, 15704, 8660
832, 9, 33, 9148, 14968, 8252
833, 9, 34, 9228, 15208, 8412
834, 9, 35, 9276, 15216, 8406
835, 9, 36, 9556, 15540, 8579
836, 9, 37, 9764, 15924, 8815
837, 9, 38, 9356, 15408, 8530
838, 9, 39, 9372, 15584, 8658
839, 9, 40, 9772, 15776, 8702
840, 9, 41, 9284, 15556, 8659
841, 9, 42, 8844, 14928, 8298
842, 9, 43, 9364, 15516, 8609
843, 9, 44, 9452, 15712, 8734
844, 9, 45, 9452, 15696, 8722
845, 9, 46, 9220, 15404, 8561
846, 9, 47, 9532, 15784, 8768
847, 9, 48, 9548, 15968, 8902
848, 9, 49, 9132, 15368, 8556
849, 9, 50, 9676, 16016, 8906
850, 9, 51, 8940, 15144, 8436
851, 9, 52, 9412, 15876, 8867
852, 9, 53, 9292, 15680, 8750
853, 9, 54, 9324, 15720, 8772
854, 9, 55, 9516, 16016, 8946
855, 9, 56, 9612, 16112, 8994
856, 9, 57, 9268, 15548, 8657
857, 9, 58, 9332, 15772, 8809
858, 9, 59, 9116, 15464, 8632
859, 9, 60, 8692, 14804, 8243
860, 9, 61, 9524, 15980, 8917
861, 9, 62, 9348, 15932, 8925
862, 9, 63, 9124, 15564, 8705
863, 9, 64, 9700, 16396, 9185
864, 9, 65, 8948, 15404, 8629
865, 9, 66, 9220, 15708, 8789
866, 9, 67, 9892, 16668, 9341
867, 9, 68, 9380, 15988, 8959
868, 9, 69, 9108, 15628, 8757
869, 9, 70, 9652, 16348, 9161
870, 9, 71, 9508, 16156, 9053
871, 9, 72, 9692, 16488, 9256
872, 9, 73, 9268, 15892, 8915
873, 9, 74, 9572, 16356, 9187
874, 9, 75, 9684, 16476, 9249
875, 9, 76, 9356, 16072, 9028
876, 9, 77, 9796, 16524, 9257
877, 9, 78, 9356, 15992, 8968
878, 9, 79, 9116, 15768, 8860
879, 9, 80, 9588, 16372, 9195
880, 9, 81, 8972, 15480, 8680
881, 9, 82, 9644, 16432, 9226
882, 9, 83, 9132, 15768, 8856
883, 9, 84, 9060, 15588, 8739
884, 9, 85, 8836, 15340, 8609
885, 9, 86, 9108, 15756, 8853
886, 9, 87, 9156, 15828, 8895
887, 9, 88, 9628, 16480, 9266
888, 9, 89, 9668, 16548, 9307
889, 9, 90, 9268, 15812, 8855
890, 9, 91, 9172, 15812, 8879
891, 9, 92, 9260, 16032, 9022
892, 9, 93, 9092, 15756, 8857
893, 9, 94, 8956, 15568, 8750
894, 9, 95, 9468, 16256, 9138
895, 9, 96, 9428, 16228, 9127
896, 9, 97, 9404, 16192, 9106
897, 9, 98, 9340, 16136, 9080
898, 9, 99, 9108, 15732, 8835
899, 9, 100, 9548, 16432, 9250
900, 10, 1, 8524, 8072, 3236
901, 10, 2, 8236, 8696, 3776
902, 10, 3, 8260, 9372, 4277
903, 10, 4, 8524, 10152, 4796
904, 10, 5, 8892, 10944, 5298
905, 10, 6, 8108, 10824, 5404
906, 10, 7, 8180, 11292, 5737
907, 10, 8, 8364, 11760, 6042
908, 10, 9, 8428, 12176, 6338
909, 10, 10, 8420, 12244, 6391
910, 10, 11, 8540, 12520, 6568
911, 10, 12, 8524, 12600, 6632
912, 10, 13, 8236, 12736, 6806
913, 10, 14, 8500, 12980, 6923
914, 10, 15, 7996, 12520, 6704
915, 10, 16, 8788, 13636, 7343
916, 10, 17, 8508, 13408, 7242
917, 10, 18, 8484, 13468, 7293
918, 10, 19, 8228, 13156, 7123
919, 10, 20, 8884, 13996, 7589
920, 10, 21, 8556, 13760, 7494
921, 10, 22, 8460, 13688, 7464
922, 10, 23, 8404, 13572, 7391
923, 10, 24, 8620, 14008, 7664
924, 10, 25, 8420, 13748, 7519
925, 10, 26, 7988, 13524, 7459
926, 10, 27, 8204, 13520, 7402
927, 10, 28, 8508, 14080, 7746
928, 10, 29, 8556, 14216, 7836
929, 10, 30, 8428, 14056, 7748
930, 10, 31, 8596, 14388, 7955
931, 10, 32, 8460, 14208, 7854
932, 10, 33, 8316, 14016, 7746
933, 10, 34, 8396, 14064, 7762
934, 10, 35, 8500, 14316, 7925
935, 10, 36, 8380, 14168, 7844
936, 10, 37, 8380, 14120, 7808
937, 10, 38, 8332, 14120, 7820
938, 10, 39, 8372, 14188, 7861
939, 10, 40, 8572, 14376, 7952
940, 10, 41, 8300, 14136, 7840
941, 10, 42, 8708, 14588, 8077
942, 10, 43, 8220, 14064, 7806
943, 10, 44, 8564, 14604, 8125
944, 10, 45, 8724, 14700, 8157
945, 10, 46, 8108, 13976, 7768
946, 10, 47, 8452, 14388, 7991
947, 10, 48, 8500, 14500, 8063
948, 10, 49, 8684, 14832, 8266
949, 10, 50, 8852, 14964, 8323
950, 10, 51, 8260, 14396, 8045
951, 10, 52, 8188, 14104, 7844
952, 10, 53, 8476, 14528, 8090
953, 10, 54, 8612, 14700, 8185
954, 10, 55, 8452, 14468, 8051
955, 10, 56, 8660, 14876, 8305
956, 10, 57, 8572, 14800, 8270
957, 10, 58, 8068, 14180, 7931
958, 10, 59, 8452, 14452, 8039
959, 10, 60, 8484, 14588, 8133
960, 10, 61, 8516, 14596, 8131
961, 10, 62, 8996, 15396, 8611
962, 10, 63, 8236, 14288, 7970
963, 10, 64, 8644, 14852, 8291
964, 10, 65, 8204, 14328, 8008
965, 10, 66, 8236, 14368, 8030
966, 10, 67, 8500, 14780, 8273
967, 10, 68, 8204, 14272, 7966
968, 10, 69, 8804, 15324, 8605
969, 10, 70, 8436, 14596, 8151
970, 10, 71, 8716, 15016, 8396
971, 10, 72, 8676, 15060, 8439
972, 10, 73, 8628, 14892, 8325
973, 10, 74, 8516, 14852, 8323
974, 10, 75, 8444, 14768, 8278
975, 10, 76, 8708, 15140, 8491
976, 10, 77, 8340, 14740, 8283
977, 10, 78, 8436, 14748, 8265
978, 10, 79, 8460, 14744, 8256
979, 10, 80, 8428, 14760, 8276
980, 10, 81, 8340, 14564, 8151
981, 10, 82, 8508, 14896, 8358
982, 10, 83, 8604, 15024, 8430
983, 10, 84, 8692, 15164, 8513
984, 10, 85, 8468, 14724, 8239
985, 10, 86, 8364, 14688, 8238
986, 10, 87, 8980, 15540, 8723
987, 10, 88, 8476, 14856, 8336
988, 10, 89, 8532, 14780, 8265
989, 10, 90, 8364, 14712, 8256
990, 10, 91, 8260, 14500, 8123
991, 10, 92, 8300, 14672, 8242
992, 10, 93, 8164, 14428, 8093
993, 10, 94, 8660, 15180, 8533
994, 10, 95, 8788, 15276, 8573
995, 10, 96, 8404, 14812, 8321
996, 10, 97, 8148, 14468, 8127
997, 10, 98, 8852, 15404, 8653
998, 10, 99, 8292, 14580, 8175
999, 10, 100, 7820, 13984, 7846
1000, 11, 1, 7732, 7676, 3137
1001, 11, 2, 7900, 8544, 3746
1002, 11, 3, 7548, 9048, 4212
1003, 11, 4, 7676, 9696, 4666
1004, 11, 5, 7676, 10120, 4984
1005, 11, 6, 7668, 10636, 5373
1006, 11, 7, 7900, 11016, 5600
1007, 11, 8, 7852, 11240, 5780
1008, 11, 9, 7612, 11504, 6038
1009, 11, 10, 8068, 11836, 6173
1010, 11, 11, 7828, 11748, 6167
1011, 11, 12, 8004, 12236, 6489
1012, 11, 13, 7588, 12012, 6425
1013, 11, 14, 7956, 12508, 6705
1014, 11, 15, 7596, 12216, 6576
1015, 11, 16, 7764, 12484, 6735
1016, 11, 17, 7516, 12216, 6596
1017, 11, 18, 7292, 12160, 6610
1018, 11, 19, 7516, 12352, 6698
1019, 11, 20, 7460, 12452, 6787
1020, 11, 21, 7836, 13008, 7110
1021, 11, 22, 7660, 12784, 6986
1022, 11, 23, 7948, 13216, 7238
1023, 11, 24, 7876, 13156, 7211
1024, 11, 25, 7652, 12860, 7045
1025, 11, 26, 8324, 13692, 7501
1026, 11, 27, 7724, 13152, 7246
1027, 11, 28, 7700, 13076, 7195
1028, 11, 29, 7484, 12928, 7138
1029, 11, 30, 7372, 12808, 7076
1030, 11, 31, 7940, 13492, 7447
1031, 11, 32, 7596, 12992, 7158
1032, 11, 33, 8116, 13780, 7619
1033, 11, 34, 7468, 12832, 7070
1034, 11, 35, 7468, 12912, 7130
1035, 11, 36, 7764, 13396, 7419
1036, 11, 37, 7676, 13168, 7270
1037, 11, 38, 7836, 13448, 7440
1038, 11, 39, 7404, 13024, 7230
1039, 11, 40, 7676, 13288, 7360
1040, 11, 41, 7948, 13832, 7700
1041, 11, 42, 7612, 13312, 7394
1042, 11, 43, 7308, 12968, 7212
1043, 11, 44, 7732, 13500, 7505
1044, 11, 45, 7836, 13648, 7590
1045, 11, 46, 7780, 13604, 7571
1046, 11, 47, 7876, 13700, 7619
1047, 11, 48, 7972, 13820, 7685
1048, 11, 49, 8092, 13944, 7748
1049, 11, 50, 7780, 13692, 7637
1050, 11, 51, 7860, 13724, 7641
1051, 11, 52, 7652, 13540, 7555
1052, 11, 53, 7636, 13388, 7445
1053, 11, 54, 8060, 14056, 7840
1054, 11, 55, 7692, 13496, 7512
1055, 11, 56, 7476, 13236, 7371
1056, 11, 57, 7564, 13352, 7436
1057, 11, 58, 7476, 13252, 7383
1058, 11, 59, 7500, 13360, 7458
1059, 11, 60, 8036, 14028, 7825
1060, 11, 61, 7924, 13836, 7709
1061, 11, 62, 7228, 12920, 7196
1062, 11, 63, 7284, 13132, 7341
1063, 11, 64, 7868, 13888, 7762
1064, 11, 65, 8132, 14260, 7975
1065, 11, 66, 7740, 13720, 7668
1066, 11, 67, 7756, 13744, 7682
1067, 11, 68, 7644, 13600, 7602
1068, 11, 69, 8100, 14172, 7917
1069, 11, 70, 8060, 14064, 7846
1070, 11, 71, 7524, 13460, 7527
1071, 11, 72, 7828, 13892, 7775
1072, 11, 73, 7820, 13912, 7792
1073, 11, 74, 7588, 13524, 7559
1074, 11, 75, 7836, 14032, 7878
1075, 11, 76, 7388, 13232, 7390
1076, 11, 77, 7764, 13796, 7719
1077, 11, 78, 7652, 13668, 7651
1078, 11, 79, 7860, 13972, 7827
1079, 11, 80, 7700, 13756, 7705
1080, 11, 81, 7724, 13704, 7660
1081, 11, 82, 7500, 13464, 7536
1082, 11, 83, 7556, 13540, 7579
1083, 11, 84, 7596, 13656, 7656
1084, 11, 85, 8060, 14192, 7942
1085, 11, 86, 7548, 13552, 7590
1086, 11, 87, 7812, 14012, 7869
1087, 11, 88, 7668, 13748, 7707
1088, 11, 89, 7620, 13772, 7737
1089, 11, 90, 7892, 13956, 7807
1090, 11, 91, 8060, 14344, 8056
1091, 11, 92, 7892, 14076, 7897
1092, 11, 93, 7852, 14040, 7880
1093, 11, 94, 7644, 13768, 7728
1094, 11, 95, 8140, 14472, 8132
1095, 11, 96, 7700, 13812, 7747
1096, 11, 97, 7620, 13652, 7647
1097, 11, 98, 7796, 13988, 7855
1098, 11, 99, 7572, 13612, 7629
1099, 11, 100, 7908, 14044, 7869
1100, 12, 1, 7044, 7332, 3051
1101, 12, 2, 6716, 7928, 3580
1102, 12, 3, 6892, 8736, 4142
1103, 12, 4, 7108, 9396, 4583
1104, 12, 5, 7220, 9876, 4915
1105, 12, 6, 7052, 10072, 5104
1106, 12, 7, 7148, 10360, 5296
1107, 12, 8, 7252, 10716, 5537
1108, 12, 9, 7052, 10944, 5758
1109, 12, 10, 6692, 10820, 5755
1110, 12, 11, 7100, 11280, 5998
1111, 12, 12, 6844, 11008, 5858
1112, 12, 13, 6996, 11404, 6117
1113, 12, 14, 7372, 11928, 6416
1114, 12, 15, 7276, 11904, 6422
1115, 12, 16, 7004, 11568, 6238
1116, 12, 17, 7012, 11676, 6317
1117, 12, 18, 7180, 12088, 6584
1118, 12, 19, 7284, 11988, 6483
1119, 12, 20, 7484, 12296, 6664
1120, 12, 21, 7468, 12536, 6848
1121, 12, 22, 6924, 11936, 6534
1122, 12, 23, 6876, 11960, 6564
1123, 12, 24, 6948, 12116, 6663
1124, 12, 25, 7316, 12508, 6865
1125, 12, 26, 6788, 12004, 6619
1126, 12, 27, 7076, 12364, 6817
1127, 12, 28, 6884, 11996, 6589
1128, 12, 29, 6948, 12084, 6639
1129, 12, 30, 7228, 12616, 6968
1130, 12, 31, 6908, 12136, 6688
1131, 12, 32, 6988, 12368, 6842
1132, 12, 33, 6956, 12192, 6718
1133, 12, 34, 7020, 12392, 6852
1134, 12, 35, 7020, 12312, 6792
1135, 12, 36, 7148, 12560, 6946
1136, 12, 37, 7532, 13112, 7264
1137, 12, 38, 7204, 12788, 7103
1138, 12, 39, 6996, 12356, 6831
1139, 12, 40, 7148, 12544, 6934
1140, 12, 41, 7100, 12560, 6958
1141, 12, 42, 7076, 12668, 7045
1142, 12, 43, 7212, 12776, 7092
1143, 12, 44, 7028, 12588, 6997
1144, 12, 45, 6756, 12180, 6759
1145, 12, 46, 7268, 12932, 7195
1146, 12, 47, 7428, 12956, 7173
1147, 12, 48, 6948, 12412, 6885
1148, 12, 49, 6948, 12452, 6915
1149, 12, 50, 7156, 12764, 7097
1150, 12, 51, 7052, 12632, 7024
1151, 12, 52, 7044, 12660, 7047
1152, 12, 53, 7492, 13220, 7355
1153, 12, 54, 7260, 12944, 7206
1154, 12, 55, 7156, 12724, 7067
1155, 12, 56, 7516, 13360, 7454
1156, 12, 57, 7116, 12704, 7062
1157, 12, 58, 7172, 12748, 7081
1158, 12, 59, 7076, 12740, 7099
1159, 12, 60, 6908, 12472, 6940
1160, 12, 61, 7364, 13068, 7273
1161, 12, 62, 7164, 12848, 7158
1162, 12, 63, 7028, 12724, 7099
1163, 12, 64, 7292, 13096, 7312
1164, 12, 65, 7012, 12676, 7067
1165, 12, 66, 7116, 12768, 7110
1166, 12, 67, 7380, 13204, 7371
1167, 12, 68, 6788, 12428, 6937
1168, 12, 69, 7060, 12724, 7091
1169, 12, 70, 7388, 13216, 7378
1170, 12, 71, 6956, 12680, 7084
1171, 12, 72, 7156, 12844, 7157
1172, 12, 73, 7252, 13020, 7265
1173, 12, 74, 7252, 13036, 7277
1174, 12, 75, 7156, 12924, 7217
1175, 12, 76, 7124, 12932, 7231
1176, 12, 77, 7092, 12908, 7221
1177, 12, 78, 7140, 12908, 7209
1178, 12, 79, 7116, 12968, 7260
1179, 12, 80, 7172, 13004, 7273
1180, 12, 81, 7292, 13080, 7300
1181, 12, 82, 7292, 13184, 7378
1182, 12, 83, 7532, 13552, 7594
1183, 12, 84, 6876, 12616, 7056
1184, 12, 85, 6940, 12664, 7076
1185, 12, 86, 6804, 12436, 6939
1186, 12, 87, 7100, 12824, 7156
1187, 12, 88, 7404, 13360, 7482
1188, 12, 89, 7092, 12812, 7149
1189, 12, 90, 7012, 12820, 7175
1190, 12, 91, 7308, 13184, 7374
1191, 12, 92, 6996, 12764, 7137
1192, 12, 93, 7172, 13020, 7285
1193, 12, 94, 6788, 12428, 6937
1194, 12, 95, 7108, 12900, 7211
1195, 12, 96, 7124, 13044, 7315
1196, 12, 97, 7228, 13120, 7346
1197, 12, 98, 7308, 13240, 7416
1198, 12, 99, 7140, 12972, 7257
1199, 12, 100, 7372, 13272, 7424
1200, 13, 1, 5932, 6776, 2912
1201, 13, 2, 6908, 8040, 3616
1202, 13, 3, 6500, 8500, 4063
1203, 13, 4, 6852, 9284, 4563
1204, 13, 5, 6828, 9512, 4740
1205, 13, 6, 6452, 9668, 4951
1206, 13, 7, 7132, 10544, 5438
1207, 13, 8, 6588, 10304, 5394
1208, 13, 9, 6468, 10420, 5511
1209, 13, 10, 6468, 10500, 5571
1210, 13, 11, 6300, 10392, 5532
1211, 13, 12, 6620, 10880, 5818
1212, 13, 13, 6580, 10908, 5849
1213, 13, 14, 6684, 11152, 6006
1214, 13, 15, 6636, 11368, 6180
1215, 13, 16, 6724, 11404, 6185
1216, 13, 17, 6988, 11632, 6290
1217, 13, 18, 6636, 11472, 6258
1218, 13, 19, 6732, 11656, 6372
1219, 13, 20, 6628, 11532, 6305
1220, 13, 21, 6748, 11752, 6440
1221, 13, 22, 6580, 11492, 6287
1222, 13, 23, 6004, 10772, 5891
1223, 13, 24, 6700, 11832, 6512
1224, 13, 25, 6764, 11832, 6496
1225, 13, 26, 6356, 11308, 6205
1226, 13, 27, 6780, 11888, 6534
1227, 13, 28, 6900, 12140, 6693
1228, 13, 29, 6668, 11888, 6562
1229, 13, 30, 6356, 11428, 6295
1230, 13, 31, 6324, 11524, 6375
1231, 13, 32, 6316, 11392, 6278
1232, 13, 33, 6404, 11524, 6355
1233, 13, 34, 6636, 11896, 6576
1234, 13, 35, 6444, 11656, 6444
1235, 13, 36, 6620, 11832, 6532
1236, 13, 37, 6460, 11632, 6422
1237, 13, 38, 6412, 11568, 6386
1238, 13, 39, 6084, 11252, 6231
1239, 13, 40, 7180, 12720, 7058
1240, 13, 41, 6644, 11924, 6595
1241, 13, 42, 6172, 11368, 6296
1242, 13, 43, 6612, 11972, 6639
1243, 13, 44, 6956, 12504, 6952
1244, 13, 45, 6468, 11780, 6531
1245, 13, 46, 6812, 12280, 6820
1246, 13, 47, 6636, 12104, 6732
1247, 13, 48, 6628, 11932, 6605
1248, 13, 49, 6532, 11892, 6599
1249, 13, 50, 6564, 12076, 6729
1250, 13, 51, 6324, 11692, 6501
1251, 13, 52, 6868, 12396, 6893
1252, 13, 53, 6084, 11308, 6273
1253, 13, 54, 6692, 12228, 6811
1254, 13, 55, 6964, 12468, 6923
1255, 13, 56, 6348, 11720, 6516
1256, 13, 57, 6844, 12576, 7034
1257, 13, 58, 6460, 11984, 6686
1258, 13, 59, 6524, 11952, 6646
1259, 13, 60, 6884, 12460, 6937
1260, 13, 61, 6492, 12016, 6702
1261, 13, 62, 6444, 11976, 6684
1262, 13, 63, 6388, 11796, 6563
1263, 13, 64, 6412, 11864, 6608
1264, 13, 65, 6540, 12032, 6702
1265, 13, 66, 6564, 12092, 6741
1266, 13, 67, 6628, 12188, 6797
1267, 13, 68, 6588, 12096, 6738
1268, 13, 69, 6812, 12384, 6898
1269, 13, 70, 6876, 12552, 7008
1270, 13, 71, 6612, 12196, 6807
1271, 13, 72, 6348, 11848, 6612
1272, 13, 73, 6940, 12720, 7118
1273, 13, 74, 6388, 11876, 6623
1274, 13, 75, 6908, 12584, 7024
1275, 13, 76, 6540, 12048, 6714
1276, 13, 77, 6396, 11928, 6660
1277, 13, 78, 6356, 11836, 6601
1278, 13, 79, 6756, 12404, 6927
1279, 13, 80, 6212, 11684, 6523
1280, 13, 81, 6652, 12280, 6860
1281, 13, 82, 6684, 12400, 6942
1282, 13, 83, 6556, 12136, 6776
1283, 13, 84, 6572, 12096, 6742
1284, 13, 85, 6484, 11956, 6659
1285, 13, 86, 6492, 12080, 6750
1286, 13, 87, 6436, 11932, 6653
1287, 13, 88, 6420, 12020, 6723
1288, 13, 89, 6348, 11952, 6690
1289, 13, 90, 6756, 12452, 6963
1290, 13, 91, 6724, 12468, 6983
1291, 13, 92, 6852, 12636, 7077
1292, 13, 93, 6420, 11948, 6669
1293, 13, 94, 6580, 12108, 6749
1294, 13, 95, 6588, 12184, 6804
1295, 13, 96, 6636, 12328, 6900
1296, 13, 97, 6868, 12620, 7061
1297, 13, 98, 6276, 11852, 6633
1298, 13, 99, 6644, 12300, 6877
1299, 13, 100, 5980, 11392, 6362
1300, 14, 1, 6260, 6940, 2953
1301, 14, 2, 6124, 7616, 3494
1302, 14, 3, 6092, 8216, 3952
1303, 14, 4, 6236, 8816, 4366
1304, 14, 5, 6124, 9080, 4592
1305, 14, 6, 6284, 9480, 4852
1306, 14, 7, 6116, 9572, 4963
1307, 14, 8, 6012, 9760, 5130
1308, 14, 9, 6348, 10296, 5448
1309, 14, 10, 6004, 9988, 5303
1310, 14, 11, 6268, 10304, 5474
1311, 14, 12, 6084, 10180, 5427
1312, 14, 13, 6372, 10676, 5727
1313, 14, 14, 6212, 10620, 5725
1314, 14, 15, 6244, 10532, 5651
1315, 14, 16, 6164, 10660, 5767
1316, 14, 17, 6060, 10712, 5832
1317, 14, 18, 5948, 10568, 5752
1318, 14, 19, 6188, 10808, 5872
1319, 14, 20, 6124, 10944, 5990
1320, 14, 21, 6468, 11268, 6147
1321, 14, 22, 5980, 10656, 5810
1322, 14, 23, 6412, 11280, 6170
1323, 14, 24, 6060, 10984, 6036
1324, 14, 25, 6204, 11128, 6108
1325, 14, 26, 6348, 11400, 6276
1326, 14, 27, 6108, 11016, 6048
1327, 14, 28, 6396, 11448, 6300
1328, 14, 29, 5908, 10844, 5969
1329, 14, 30, 6276, 11348, 6255
1330, 14, 31, 5852, 10880, 6010
1331, 14, 32, 5836, 10872, 6008
1332, 14, 33, 6084, 11124, 6135
1333, 14, 34, 5660, 10592, 5842
1334, 14, 35, 6340, 11620, 6443
1335, 14, 36, 6140, 11256, 6220
1336, 14, 37, 5956, 10908, 6005
1337, 14, 38, 6172, 11272, 6224
1338, 14, 39, 6548, 11964, 6649
1339, 14, 40, 6052, 11164, 6173
1340, 14, 41, 6044, 11272, 6256
1341, 14, 42, 6500, 11764, 6511
1342, 14, 43, 6036, 11140, 6159
1343, 14, 44, 5956, 11148, 6185
1344, 14, 45, 6308, 11620, 6451
1345, 14, 46, 6156, 11448, 6360
1346, 14, 47, 6068, 11260, 6241
1347, 14, 48, 6180, 11372, 6297
1348, 14, 49, 6204, 11464, 6360
1349, 14, 50, 6084, 11332, 6291
1350, 14, 51, 6084, 11292, 6261
1351, 14, 52, 6068, 11308, 6277
1352, 14, 53, 6356, 11620, 6439
1353, 14, 54, 5932, 11072, 6134
1354, 14, 55, 6196, 11532, 6413
1355, 14, 56, 6076, 11352, 6308
1356, 14, 57, 6284, 11616, 6454
1357, 14, 58, 5676, 10840, 6024
1358, 14, 59, 6196, 11540, 6419
1359, 14, 60, 5852, 11040, 6130
1360, 14, 61, 6508, 11920, 6626
1361, 14, 62, 6236, 11600, 6454
1362, 14, 63, 6204, 11496, 6384
1363, 14, 64, 6196, 11508, 6395
1364, 14, 65, 6316, 11816, 6596
1365, 14, 66, 6172, 11528, 6416
1366, 14, 67, 6164, 11596, 6469
1367, 14, 68, 6484, 12060, 6737
