Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Avg Eigen Constructor Time,Avg CSF2 Constructor Time,Avg CSF3 Constructor Time,Avg Armadillo COnstructor Time,Avg Eigen InnerIterator Time,Avg CSF2 InnerIterator Time,Avg CSF3 InnerIterator Time,Avg Armadillo InnerIterator Time,Avg Eigen Scalar Multiplication Time,Avg CSF2 Scalar Multiplication Time,Avg CSF3 Scalar Multiplication Time,Avg Armadillo Scalar Multiplication Time,Avg Eigen Vector Multiplication Time,Avg CSF2 Vector Multiplication Time,Avg CSF3 Vector Multiplication Time,Avg Armadillo Vector Multiplication Time,Avg Eigen Memory Usage,Avg CSF2 Memory Usage,Avg CSF3 Memory Usage,Avg Armadillo Memory Usage,Avg Eigen Transpose Time,Avg CSF2 Transpose Time,Avg CSF3 Transpose Time,Avg Armadillo Transpose Time,Avg Eigen Matrix Multiplication Time,Avg CSF2 Matrix Multiplication Time,Avg CSF3 Matrix Multiplication Time,Avg Armadillo Matrix Multiplication Time,Min Eigen Constructor Time,Min CSF2 Constructor Time,Min CSF3 Constructor Time,Min Armadillo Constructor Time,Min Eigen InnerIterator Time,Min CSF2 InnerIterator Time,Min CSF3 InnerIterator Time,Min Armadillo InnerIterator Time,Min Eigen Scalar Multiplication Time,Min CSF2 Scalar Multiplication Time,Min CSF3 Scalar Multiplication Time,Min Armadillo Scalar Multiplication Time,Min Eigen Vector Multiplication Time,Min CSF2 Vector Multiplication Time,Min CSF3 Vector Multiplication Time,Min Armadillo Vector Multiplication Time,Min Eigen Memory Usage,Min CSF2 Memory Usage,Min CSF3 Memory Usage,Min Armadillo Memory Usage,Min Eigen Transpose Time,Min CSF2 Transpose Time,Min CSF3 Transpose Time,Min Armadillo Transpose Time,Min Eigen Matrix Multiplication Time,Min CSF2 Matrix Multiplication Time,Min CSF3 Matrix Multiplication Time,Min Armadillo Matrix Multiplication Time,Q1 Eigen Constructor Time,Q1 CSF2 Constructor Time,Q1 CSF3 Constructor Time,Q1 Armadillo Constructor Time,Q1 Eigen InnerIterator Time,Q1 CSF2 InnerIterator Time,Q1 CSF3 InnerIterator Time,Q1 Armadillo InnerIterator Time,Q1 Eigen Scalar Multiplication Time,Q1 CSF2 Scalar Multiplication Time,Q1 CSF3 Scalar Multiplication Time,Q1 Armadillo Scalar Multiplication Time,Q1 Eigen Vector Multiplication Time,Q1 CSF2 Vector Multiplication Time,Q1 CSF3 Vector Multiplication Time,Q1 Armadillo Vector Multiplication Time,Q1 Eigen Memory Usage,Q1 CSF2 Memory Usage,Q1 CSF3 Memory Usage,Q1 Armadillo Memory Usage,Q1 Eigen Transpose Time,Q1 CSF2 Transpose Time,Q1 CSF3 Transpose Time,Q1 Armadillo Transpose Time,Q1 Eigen Matrix Multiplication Time,Q1 CSF2 Matrix Multiplication Time,Q1 CSF3 Matrix Multiplication Time,Q1 Armadillo Matrix Multiplication Time,Median Eigen Constructor Time,Median CSF2 Constructor Time,Median CSF3 Constructor Time,Median Armadillo Constructor Time,Median Eigen InnerIterator Time,Median CSF2 InnerIterator Time,Median CSF3 InnerIterator Time,Median Armadillo InnerIterator Time,Median Eigen Scalar Multiplication Time,Median CSF2 Scalar Multiplication Time,Median CSF3 Scalar Multiplication Time,Median Armadillo Scalar Multiplication Time,Median Eigen Vector Multiplication Time,Median CSF2 Vector Multiplication Time,Median CSF3 Vector Multiplication Time,Median Armadillo Vector Multiplication Time,Median Eigen Memory Usage,Median CSF2 Memory Usage,Median CSF3 Memory Usage,Median Armadillo Memory Usage,Median Eigen Transpose Time,Median CSF2 Transpose Time,Median CSF3 Transpose Time,Median Armadillo Transpose Time,Median Eigen Matrix Multiplication Time,Median CSF2 Matrix Multiplication Time,Median CSF3 Matrix Multiplication Time,Median Armadillo Matrix Multiplication Time,Q3 Eigen Constructor Time,Q3 CSF2 Constructor Time,Q3 CSF3 Constructor Time,Q3 Armadillo Constructor Time,Q3 Eigen InnerIterator Time,Q3 CSF2 InnerIterator Time,Q3 CSF3 InnerIterator Time,Q3 Armadillo InnerIterator Time,Q3 Eigen Scalar Multiplication,Q3 CSF2 Scalar Multiplication Time,Q3 CSF3 Scalar Multiplication Time,Q3 Armadillo Scalar Multiplication Time,Q3 Eigen Vector Multiplication Time,Q3 CSF2 Vector Multiplication Time,Q3 CSF3 Vector Multiplication Time,Q3 Armadillo Vector Multiplication Time,Q3 Eigen Memory Usage,Q3 CSF2 Memory Usage,Q3 CSF3 Memory Usage,Q3 Armadillo Memory Usage,Q3 Eigen Transpose Time,Q3 CSF2 Transpose Time,Q3 CSF3 Transpose Time,Q3 Armadillo Transpose Time,Q3 Eigen Matrix Multiplication Time,Q3 CSF2 Matrix Multiplication Time,Q3 CSF3 Matrix Multiplication Time,Q3 Armadillo Matrix Multiplication Time,Max Eigen Constructor Time,Max CSF2 Constructor Time,Max CSF3 Constructor Time,Max Armadillo Constructor Time,Max Eigen InnerIterator Time,Max CSF2 InnerIterator Time,Max CSF3 InnerIterator Time,Max Armadillo InnerIterator Time,Max Eigen Scalar Multiplication Time,Max CSF2 Scalar Multiplication Time,Max CSF3 Scalar Multiplication Time,Max Armadillo Scalar Multiplication Time,Max Eigen Vector Multiplication Time,Max CSF2 Vector Multiplication Time,Max CSF3 Vector Multiplication Time,Max Armadillo Vector Multiplication Time,Max Eigen Memory Usage,Max CSF2 Memory Usage,Max CSF3 Memory Usage,Max Armadillo Memory Usage,Max Eigen Transpose Time,Max CSF2 Transpose Time,Max CSF3 Transpose Time,Max Armadillo Transpose Time,Max Eigen Matrix Multiplication Time,Max CSF2 Matrix Multiplication Time,Max CSF3 Matrix Multiplication Time,Max Armadillo Matrix Multiplication Time
731.000000, 35.000000, 89.000000, 140.000000, 0.000000, 0.044944,1072,5360,10149,5511,20,450,451,922,20,1723,1693,20,270,832,732,3717,2040,3828,2988,2040,1904,10309,9968,3126,4799,19346,17844,4729,1072,5360,10149,5511,20,450,451,922,20,1723,1693,20,270,832,732,3717,2040,3828,2988,2040,1904,10309,9968,3126,4799,19346,17844,4729,1072,5360,10149,5511,20,450,451,922,20,1723,1693,20,270,832,732,3717,2040,3828,2988,2040,1904,10309,9968,3126,4799,19346,17844,4729,1072,5360,10149,5511,20,450,451,922,20,1723,1693,20,270,832,732,3717,2040,3828,2988,2040,1904,10309,9968,3126,4799,19346,17844,4729,1072,5360,10149,5511,20,450,451,922,20,1723,1693,20,270,832,732,3717,2040,3828,2988,2040,1904,10309,9968,3126,4799,19346,17844,4729,1072,5360,10149,5511,20,450,451,922,20,1723,1693,20,270,832,732,3717,2040,3828,2988,2040,1904,10309,9968,3126,4799,19346,17844,4729,
732.000000, 22695.000000, 22695.000000, 1350309.000000, 0.117415, 0.002622,12360775,111545239,181210586,49025444,20,4715365,4500191,3334785,40,6993217,6510241,20,809479,5130423,5173063,1565947,16294492,21128378,16047092,14672956,5748923,265929609,348219275,5969597,243612911,118519626237,117430772516,297192707,12360775,111545239,181210586,49025444,20,4715365,4500191,3334785,40,6993217,6510241,20,809479,5130423,5173063,1565947,16294492,21128378,16047092,14672956,5748923,265929609,348219275,5969597,243612911,118519626237,117430772516,297192707,12360775,111545239,181210586,49025444,20,4715365,4500191,3334785,40,6993217,6510241,20,809479,5130423,5173063,1565947,16294492,21128378,16047092,14672956,5748923,265929609,348219275,5969597,243612911,118519626237,117430772516,297192707,12360775,111545239,181210586,49025444,20,4715365,4500191,3334785,40,6993217,6510241,20,809479,5130423,5173063,1565947,16294492,21128378,16047092,14672956,5748923,265929609,348219275,5969597,243612911,118519626237,117430772516,297192707,12360775,111545239,181210586,49025444,20,4715365,4500191,3334785,40,6993217,6510241,20,809479,5130423,5173063,1565947,16294492,21128378,16047092,14672956,5748923,265929609,348219275,5969597,243612911,118519626237,117430772516,297192707,12360775,111545239,181210586,49025444,20,4715365,4500191,3334785,40,6993217,6510241,20,809479,5130423,5173063,1565947,16294492,21128378,16047092,14672956,5748923,265929609,348219275,5969597,243612911,118519626237,117430772516,297192707,
733.000000, 22695.000000, 22695.000000, 686502.000000, 0.950739, 0.001333,5180056,5022230,8616091,23915226,20,1351535,1154015,1901716,20,1990083,2020960,20,425328,1569264,1893391,814668,8328808,3404187,1984715,8328808,1692094,12477393,15520701,2957136,97237863,38472500412,38481762996,102746315,5180056,5022230,8616091,23915226,20,1351535,1154015,1901716,20,1990083,2020960,20,425328,1569264,1893391,814668,8328808,3404187,1984715,8328808,1692094,12477393,15520701,2957136,97237863,38472500412,38481762996,102746315,5180056,5022230,8616091,23915226,20,1351535,1154015,1901716,20,1990083,2020960,20,425328,1569264,1893391,814668,8328808,3404187,1984715,8328808,1692094,12477393,15520701,2957136,97237863,38472500412,38481762996,102746315,5180056,5022230,8616091,23915226,20,1351535,1154015,1901716,20,1990083,2020960,20,425328,1569264,1893391,814668,8328808,3404187,1984715,8328808,1692094,12477393,15520701,2957136,97237863,38472500412,38481762996,102746315,5180056,5022230,8616091,23915226,20,1351535,1154015,1901716,20,1990083,2020960,20,425328,1569264,1893391,814668,8328808,3404187,1984715,8328808,1692094,12477393,15520701,2957136,97237863,38472500412,38481762996,102746315,5180056,5022230,8616091,23915226,20,1351535,1154015,1901716,20,1990083,2020960,20,425328,1569264,1893391,814668,8328808,3404187,1984715,8328808,1692094,12477393,15520701,2957136,97237863,38472500412,38481762996,102746315,
734.000000, 1477.000000, 1477.000000, 18592.000000, 0.011846, 0.008522,76874,1399014,1881218,609072,20,61976,63800,53541,20,119635,113423,20,10580,69050,73117,23193,229016,336704,259441,227036,39484,1550728,1920632,56646,1050611,105370076,111229026,1380640,76874,1399014,1881218,609072,20,61976,63800,53541,20,119635,113423,20,10580,69050,73117,23193,229016,336704,259441,227036,39484,1550728,1920632,56646,1050611,105370076,111229026,1380640,76874,1399014,1881218,609072,20,61976,63800,53541,20,119635,113423,20,10580,69050,73117,23193,229016,336704,259441,227036,39484,1550728,1920632,56646,1050611,105370076,111229026,1380640,76874,1399014,1881218,609072,20,61976,63800,53541,20,119635,113423,20,10580,69050,73117,23193,229016,336704,259441,227036,39484,1550728,1920632,56646,1050611,105370076,111229026,1380640,76874,1399014,1881218,609072,20,61976,63800,53541,20,119635,113423,20,10580,69050,73117,23193,229016,336704,259441,227036,39484,1550728,1920632,56646,1050611,105370076,111229026,1380640,76874,1399014,1881218,609072,20,61976,63800,53541,20,119635,113423,20,10580,69050,73117,23193,229016,336704,259441,227036,39484,1550728,1920632,56646,1050611,105370076,111229026,1380640,
735.000000, 2954.000000, 2954.000000, 37206.000000, 0.057818, 0.004264,172574,2745008,3671046,1185513,20,127560,125866,106449,20,242214,231104,20,20719,140854,147957,46207,458292,663449,513897,454320,88707,3630659,3801510,211166,2976664,445985089,454993375,4000865,172574,2745008,3671046,1185513,20,127560,125866,106449,20,242214,231104,20,20719,140854,147957,46207,458292,663449,513897,454320,88707,3630659,3801510,211166,2976664,445985089,454993375,4000865,172574,2745008,3671046,1185513,20,127560,125866,106449,20,242214,231104,20,20719,140854,147957,46207,458292,663449,513897,454320,88707,3630659,3801510,211166,2976664,445985089,454993375,4000865,172574,2745008,3671046,1185513,20,127560,125866,106449,20,242214,231104,20,20719,140854,147957,46207,458292,663449,513897,454320,88707,3630659,3801510,211166,2976664,445985089,454993375,4000865,172574,2745008,3671046,1185513,20,127560,125866,106449,20,242214,231104,20,20719,140854,147957,46207,458292,663449,513897,454320,88707,3630659,3801510,211166,2976664,445985089,454993375,4000865,172574,2745008,3671046,1185513,20,127560,125866,106449,20,242214,231104,20,20719,140854,147957,46207,458292,663449,513897,454320,88707,3630659,3801510,211166,2976664,445985089,454993375,4000865,
736.000000, 4101.000000, 4101.000000, 82682.000000, 0.020571, 0.004916,333064,4896785,8332749,2668695,20,289694,276628,216636,20,528051,468950,20,43491,324438,316754,98445,1008592,1442972,1115189,989092,143880,11050206,9239791,233869,7310111,1336141334,1325866522,8008050,333064,4896785,8332749,2668695,20,289694,276628,216636,20,528051,468950,20,43491,324438,316754,98445,1008592,1442972,1115189,989092,143880,11050206,9239791,233869,7310111,1336141334,1325866522,8008050,333064,4896785,8332749,2668695,20,289694,276628,216636,20,528051,468950,20,43491,324438,316754,98445,1008592,1442972,1115189,989092,143880,11050206,9239791,233869,7310111,1336141334,1325866522,8008050,333064,4896785,8332749,2668695,20,289694,276628,216636,20,528051,468950,20,43491,324438,316754,98445,1008592,1442972,1115189,989092,143880,11050206,9239791,233869,7310111,1336141334,1325866522,8008050,333064,4896785,8332749,2668695,20,289694,276628,216636,20,528051,468950,20,43491,324438,316754,98445,1008592,1442972,1115189,989092,143880,11050206,9239791,233869,7310111,1336141334,1325866522,8008050,333064,4896785,8332749,2668695,20,289694,276628,216636,20,528051,468950,20,43491,324438,316754,98445,1008592,1442972,1115189,989092,143880,11050206,9239791,233869,7310111,1336141334,1325866522,8008050,
737.000000, 4101.000000, 4101.000000, 82682.000000, 0.013085, 0.004916,328696,4864745,8364689,2645142,20,286447,272240,218429,20,532389,465894,20,43762,307256,313057,98996,1008592,1447184,1118582,1008592,140254,10871972,9158728,237466,7825798,1321033898,1318399967,7883647,328696,4864745,8364689,2645142,20,286447,272240,218429,20,532389,465894,20,43762,307256,313057,98996,1008592,1447184,1118582,1008592,140254,10871972,9158728,237466,7825798,1321033898,1318399967,7883647,328696,4864745,8364689,2645142,20,286447,272240,218429,20,532389,465894,20,43762,307256,313057,98996,1008592,1447184,1118582,1008592,140254,10871972,9158728,237466,7825798,1321033898,1318399967,7883647,328696,4864745,8364689,2645142,20,286447,272240,218429,20,532389,465894,20,43762,307256,313057,98996,1008592,1447184,1118582,1008592,140254,10871972,9158728,237466,7825798,1321033898,1318399967,7883647,328696,4864745,8364689,2645142,20,286447,272240,218429,20,532389,465894,20,43762,307256,313057,98996,1008592,1447184,1118582,1008592,140254,10871972,9158728,237466,7825798,1321033898,1318399967,7883647,328696,4864745,8364689,2645142,20,286447,272240,218429,20,532389,465894,20,43762,307256,313057,98996,1008592,1447184,1118582,1008592,140254,10871972,9158728,237466,7825798,1321033898,1318399967,7883647,
738.000000, 7337.000000, 7337.000000, 156508.000000, 0.022885, 0.002907,700984,8968512,15486818,5025195,20,555341,528091,410610,30,833874,788168,20,95229,596649,595827,182473,1907448,2716666,2099170,1885272,279775,16934253,17629337,395402,14350326,4557373496,4506717793,18273655,700984,8968512,15486818,5025195,20,555341,528091,410610,30,833874,788168,20,95229,596649,595827,182473,1907448,2716666,2099170,1885272,279775,16934253,17629337,395402,14350326,4557373496,4506717793,18273655,700984,8968512,15486818,5025195,20,555341,528091,410610,30,833874,788168,20,95229,596649,595827,182473,1907448,2716666,2099170,1885272,279775,16934253,17629337,395402,14350326,4557373496,4506717793,18273655,700984,8968512,15486818,5025195,20,555341,528091,410610,30,833874,788168,20,95229,596649,595827,182473,1907448,2716666,2099170,1885272,279775,16934253,17629337,395402,14350326,4557373496,4506717793,18273655,700984,8968512,15486818,5025195,20,555341,528091,410610,30,833874,788168,20,95229,596649,595827,182473,1907448,2716666,2099170,1885272,279775,16934253,17629337,395402,14350326,4557373496,4506717793,18273655,700984,8968512,15486818,5025195,20,555341,528091,410610,30,833874,788168,20,95229,596649,595827,182473,1907448,2716666,2099170,1885272,279775,16934253,17629337,395402,14350326,4557373496,4506717793,18273655,
739.000000, 7337.000000, 7337.000000, 156508.000000, 0.014762, 0.002907,678302,9308089,15607735,4974931,30,549090,527549,413326,20,829356,778040,20,94517,602680,593493,181962,1907448,2729939,2110105,1907448,234771,17188800,17135080,457097,13858333,4519136006,4508377977,18336052,678302,9308089,15607735,4974931,30,549090,527549,413326,20,829356,778040,20,94517,602680,593493,181962,1907448,2729939,2110105,1907448,234771,17188800,17135080,457097,13858333,4519136006,4508377977,18336052,678302,9308089,15607735,4974931,30,549090,527549,413326,20,829356,778040,20,94517,602680,593493,181962,1907448,2729939,2110105,1907448,234771,17188800,17135080,457097,13858333,4519136006,4508377977,18336052,678302,9308089,15607735,4974931,30,549090,527549,413326,20,829356,778040,20,94517,602680,593493,181962,1907448,2729939,2110105,1907448,234771,17188800,17135080,457097,13858333,4519136006,4508377977,18336052,678302,9308089,15607735,4974931,30,549090,527549,413326,20,829356,778040,20,94517,602680,593493,181962,1907448,2729939,2110105,1907448,234771,17188800,17135080,457097,13858333,4519136006,4508377977,18336052,678302,9308089,15607735,4974931,30,549090,527549,413326,20,829356,778040,20,94517,602680,593493,181962,1907448,2729939,2110105,1907448,234771,17188800,17135080,457097,13858333,4519136006,4508377977,18336052,
740.000000, 10672.000000, 10672.000000, 232633.000000, 0.046440, 0.002043,1175325,13285179,22433717,7566272,20,839795,787678,604184,20,1224537,1167139,21,168636,905879,902483,273593,2834288,3973931,3066579,2783432,420318,26816288,27417185,752872,21708517,10008664150,9950604642,27579219,1175325,13285179,22433717,7566272,20,839795,787678,604184,20,1224537,1167139,21,168636,905879,902483,273593,2834288,3973931,3066579,2783432,420318,26816288,27417185,752872,21708517,10008664150,9950604642,27579219,1175325,13285179,22433717,7566272,20,839795,787678,604184,20,1224537,1167139,21,168636,905879,902483,273593,2834288,3973931,3066579,2783432,420318,26816288,27417185,752872,21708517,10008664150,9950604642,27579219,1175325,13285179,22433717,7566272,20,839795,787678,604184,20,1224537,1167139,21,168636,905879,902483,273593,2834288,3973931,3066579,2783432,420318,26816288,27417185,752872,21708517,10008664150,9950604642,27579219,1175325,13285179,22433717,7566272,20,839795,787678,604184,20,1224537,1167139,21,168636,905879,902483,273593,2834288,3973931,3066579,2783432,420318,26816288,27417185,752872,21708517,10008664150,9950604642,27579219,1175325,13285179,22433717,7566272,20,839795,787678,604184,20,1224537,1167139,21,168636,905879,902483,273593,2834288,3973931,3066579,2783432,420318,26816288,27417185,752872,21708517,10008664150,9950604642,27579219,
741.000000, 10672.000000, 10672.000000, 232633.000000, 0.027554, 0.002043,1161599,12710730,22573680,7368400,20,824707,781867,606357,31,1206854,1153013,20,179958,878798,881613,267241,2834288,3997513,3086137,2834288,414748,26547023,30225221,739046,24950157,9711157153,9711136494,29366992,1161599,12710730,22573680,7368400,20,824707,781867,606357,31,1206854,1153013,20,179958,878798,881613,267241,2834288,3997513,3086137,2834288,414748,26547023,30225221,739046,24950157,9711157153,9711136494,29366992,1161599,12710730,22573680,7368400,20,824707,781867,606357,31,1206854,1153013,20,179958,878798,881613,267241,2834288,3997513,3086137,2834288,414748,26547023,30225221,739046,24950157,9711157153,9711136494,29366992,1161599,12710730,22573680,7368400,20,824707,781867,606357,31,1206854,1153013,20,179958,878798,881613,267241,2834288,3997513,3086137,2834288,414748,26547023,30225221,739046,24950157,9711157153,9711136494,29366992,1161599,12710730,22573680,7368400,20,824707,781867,606357,31,1206854,1153013,20,179958,878798,881613,267241,2834288,3997513,3086137,2834288,414748,26547023,30225221,739046,24950157,9711157153,9711136494,29366992,1161599,12710730,22573680,7368400,20,824707,781867,606357,31,1206854,1153013,20,179958,878798,881613,267241,2834288,3997513,3086137,2834288,414748,26547023,30225221,739046,24950157,9711157153,9711136494,29366992,
742.000000, 10964.000000, 10964.000000, 233741.000000, 0.041881, 0.001944,1188720,13576325,23128040,7474439,20,839605,797155,616677,30,1249885,1186055,20,190768,908023,906911,274455,2848752,4026091,3109931,2825532,422523,27262846,27407647,716875,23223849,10283227794,10277056889,27987594,1188720,13576325,23128040,7474439,20,839605,797155,616677,30,1249885,1186055,20,190768,908023,906911,274455,2848752,4026091,3109931,2825532,422523,27262846,27407647,716875,23223849,10283227794,10277056889,27987594,1188720,13576325,23128040,7474439,20,839605,797155,616677,30,1249885,1186055,20,190768,908023,906911,274455,2848752,4026091,3109931,2825532,422523,27262846,27407647,716875,23223849,10283227794,10277056889,27987594,1188720,13576325,23128040,7474439,20,839605,797155,616677,30,1249885,1186055,20,190768,908023,906911,274455,2848752,4026091,3109931,2825532,422523,27262846,27407647,716875,23223849,10283227794,10277056889,27987594,1188720,13576325,23128040,7474439,20,839605,797155,616677,30,1249885,1186055,20,190768,908023,906911,274455,2848752,4026091,3109931,2825532,422523,27262846,27407647,716875,23223849,10283227794,10277056889,27987594,1188720,13576325,23128040,7474439,20,839605,797155,616677,30,1249885,1186055,20,190768,908023,906911,274455,2848752,4026091,3109931,2825532,422523,27262846,27407647,716875,23223849,10283227794,10277056889,27987594,
743.000000, 10964.000000, 10964.000000, 233741.000000, 0.024172, 0.001944,1155297,13696129,23206196,7386484,20,825258,788669,608862,20,1219448,1164715,20,174477,897313,886883,270928,2848752,4050440,3130134,2848752,425408,27179248,27676952,737684,20725193,10094300864,10083739685,28330317,1155297,13696129,23206196,7386484,20,825258,788669,608862,20,1219448,1164715,20,174477,897313,886883,270928,2848752,4050440,3130134,2848752,425408,27179248,27676952,737684,20725193,10094300864,10083739685,28330317,1155297,13696129,23206196,7386484,20,825258,788669,608862,20,1219448,1164715,20,174477,897313,886883,270928,2848752,4050440,3130134,2848752,425408,27179248,27676952,737684,20725193,10094300864,10083739685,28330317,1155297,13696129,23206196,7386484,20,825258,788669,608862,20,1219448,1164715,20,174477,897313,886883,270928,2848752,4050440,3130134,2848752,425408,27179248,27676952,737684,20725193,10094300864,10083739685,28330317,1155297,13696129,23206196,7386484,20,825258,788669,608862,20,1219448,1164715,20,174477,897313,886883,270928,2848752,4050440,3130134,2848752,425408,27179248,27676952,737684,20725193,10094300864,10083739685,28330317,1155297,13696129,23206196,7386484,20,825258,788669,608862,20,1219448,1164715,20,174477,897313,886883,270928,2848752,4050440,3130134,2848752,425408,27179248,27676952,737684,20725193,10094300864,10083739685,28330317,
744.000000, 14270.000000, 14270.000000, 307858.000000, 0.041803, 0.001512,1700289,17382804,30619491,9817834,20,1108559,1032807,798267,20,1601794,1529630,20,245931,1192276,1203998,377678,3751380,5302862,4095834,3726084,492594,40248832,41724660,1104301,30005820,17637422376,17500315252,37238867,1700289,17382804,30619491,9817834,20,1108559,1032807,798267,20,1601794,1529630,20,245931,1192276,1203998,377678,3751380,5302862,4095834,3726084,492594,40248832,41724660,1104301,30005820,17637422376,17500315252,37238867,1700289,17382804,30619491,9817834,20,1108559,1032807,798267,20,1601794,1529630,20,245931,1192276,1203998,377678,3751380,5302862,4095834,3726084,492594,40248832,41724660,1104301,30005820,17637422376,17500315252,37238867,1700289,17382804,30619491,9817834,20,1108559,1032807,798267,20,1601794,1529630,20,245931,1192276,1203998,377678,3751380,5302862,4095834,3726084,492594,40248832,41724660,1104301,30005820,17637422376,17500315252,37238867,1700289,17382804,30619491,9817834,20,1108559,1032807,798267,20,1601794,1529630,20,245931,1192276,1203998,377678,3751380,5302862,4095834,3726084,492594,40248832,41724660,1104301,30005820,17637422376,17500315252,37238867,1700289,17382804,30619491,9817834,20,1108559,1032807,798267,20,1601794,1529630,20,245931,1192276,1203998,377678,3751380,5302862,4095834,3726084,492594,40248832,41724660,1104301,30005820,17637422376,17500315252,37238867,
745.000000, 14270.000000, 14270.000000, 307858.000000, 0.025394, 0.001512,1560908,17054378,29612743,9287320,20,1055440,982142,761539,20,1531412,1455300,20,238798,1127335,1134348,346510,3751380,5335102,4122670,3751380,510838,38615259,41095982,1084895,28322833,16820817858,16684666456,37698869,1560908,17054378,29612743,9287320,20,1055440,982142,761539,20,1531412,1455300,20,238798,1127335,1134348,346510,3751380,5335102,4122670,3751380,510838,38615259,41095982,1084895,28322833,16820817858,16684666456,37698869,1560908,17054378,29612743,9287320,20,1055440,982142,761539,20,1531412,1455300,20,238798,1127335,1134348,346510,3751380,5335102,4122670,3751380,510838,38615259,41095982,1084895,28322833,16820817858,16684666456,37698869,1560908,17054378,29612743,9287320,20,1055440,982142,761539,20,1531412,1455300,20,238798,1127335,1134348,346510,3751380,5335102,4122670,3751380,510838,38615259,41095982,1084895,28322833,16820817858,16684666456,37698869,1560908,17054378,29612743,9287320,20,1055440,982142,761539,20,1531412,1455300,20,238798,1127335,1134348,346510,3751380,5335102,4122670,3751380,510838,38615259,41095982,1084895,28322833,16820817858,16684666456,37698869,1560908,17054378,29612743,9287320,20,1055440,982142,761539,20,1531412,1455300,20,238798,1127335,1134348,346510,3751380,5335102,4122670,3751380,510838,38615259,41095982,1084895,28322833,16820817858,16684666456,37698869,
746.000000, 17576.000000, 17576.000000, 381975.000000, 0.041585, 0.001237,2064032,22117585,37921427,12224248,20,1368977,1294969,995337,20,2023575,1897799,20,298620,1479736,1477732,457969,4654008,6578658,5080868,4627440,838924,56482361,58424153,1448327,35909604,26920812882,26831186525,50835629,2064032,22117585,37921427,12224248,20,1368977,1294969,995337,20,2023575,1897799,20,298620,1479736,1477732,457969,4654008,6578658,5080868,4627440,838924,56482361,58424153,1448327,35909604,26920812882,26831186525,50835629,2064032,22117585,37921427,12224248,20,1368977,1294969,995337,20,2023575,1897799,20,298620,1479736,1477732,457969,4654008,6578658,5080868,4627440,838924,56482361,58424153,1448327,35909604,26920812882,26831186525,50835629,2064032,22117585,37921427,12224248,20,1368977,1294969,995337,20,2023575,1897799,20,298620,1479736,1477732,457969,4654008,6578658,5080868,4627440,838924,56482361,58424153,1448327,35909604,26920812882,26831186525,50835629,2064032,22117585,37921427,12224248,20,1368977,1294969,995337,20,2023575,1897799,20,298620,1479736,1477732,457969,4654008,6578658,5080868,4627440,838924,56482361,58424153,1448327,35909604,26920812882,26831186525,50835629,2064032,22117585,37921427,12224248,20,1368977,1294969,995337,20,2023575,1897799,20,298620,1479736,1477732,457969,4654008,6578658,5080868,4627440,838924,56482361,58424153,1448327,35909604,26920812882,26831186525,50835629,
747.000000, 17576.000000, 17576.000000, 381975.000000, 0.025455, 0.001237,2064272,22038406,37761407,12097431,20,1358388,1273178,988354,30,1992296,1872733,21,291387,1508920,1464707,454683,4654008,6621025,5116273,4654008,780033,56973211,59792890,1398323,38785939,26763326313,26566237164,44373629,2064272,22038406,37761407,12097431,20,1358388,1273178,988354,30,1992296,1872733,21,291387,1508920,1464707,454683,4654008,6621025,5116273,4654008,780033,56973211,59792890,1398323,38785939,26763326313,26566237164,44373629,2064272,22038406,37761407,12097431,20,1358388,1273178,988354,30,1992296,1872733,21,291387,1508920,1464707,454683,4654008,6621025,5116273,4654008,780033,56973211,59792890,1398323,38785939,26763326313,26566237164,44373629,2064272,22038406,37761407,12097431,20,1358388,1273178,988354,30,1992296,1872733,21,291387,1508920,1464707,454683,4654008,6621025,5116273,4654008,780033,56973211,59792890,1398323,38785939,26763326313,26566237164,44373629,2064272,22038406,37761407,12097431,20,1358388,1273178,988354,30,1992296,1872733,21,291387,1508920,1464707,454683,4654008,6621025,5116273,4654008,780033,56973211,59792890,1398323,38785939,26763326313,26566237164,44373629,2064272,22038406,37761407,12097431,20,1358388,1273178,988354,30,1992296,1872733,21,291387,1508920,1464707,454683,4654008,6621025,5116273,4654008,780033,56973211,59792890,1398323,38785939,26763326313,26566237164,44373629,
