Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Eigen Constructor Time,CSF2 Constructor Time,CSF3 Constructor Time,Armadillo Constructor Time,Eigen InnerIterator Time,CSF2 InnerIterator Time,CSF3 InnerIterator Time,Armadillo InnerIterator Time,Eigen Scalar Multiplication Time,CSF2 Scalar Multiplication Time,CSF3 Scalar Multiplication Time,Armadillo Scalar Multiplication Time,Eigen Vector Multiplication Time,CSF2 Vector Multiplication Time,CSF3 Vector Multiplication Time,Armadillo Vector Multiplication Time,Eigen Memory Usage,CSF2 Memory Usage,CSF3 Memory Usage,Armadillo Memory Usage,Eigen Transpose Time,CSF2 Transpose Time,CSF3 Transpose Time,Armadillo Transpose Time,Eigen Matrix Multiplication Time,CSF2 Matrix Multiplication Time,CSF3 Matrix Multiplication Time,Armadillo Matrix Multiplication Time,Eigen Outer Sum Time,CSF2 Outer Sum Time,CSF3 Outer Sum Time,Armadillo Outer Sum Time,Eigen Sum Time,CSF2 Sum Time,CSF3 Sum Time,Armadillo Sum Time,Eigen Norm Time,CSF2 Norm Time,CSF3 Norm Time,Armadillo Norm Time
301.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,60280,267281,537528,249088,20,24606,15478,17202,1703,1643,21099,3246,12714,25677,25707,11160,60020,109516,73789,60020,21730,428388,576970,15389,191872,24146445,26089356,192885,23673,12533,91749,15488,40,20,22912,40,4278,3807,16551,1903,
301.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,56153,316021,652380,155576,20,25406,20308,25937,3596,2684,25106,4237,6361,20568,25918,15679,60020,109516,73789,60020,8595,606445,550062,13615,213983,23799386,25162753,239811,9758,15779,22892,8886,30,30,15278,50,5170,3406,25327,2174,
301.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,170934,395287,485562,158010,30,26789,22211,27591,3436,1733,26319,2324,3677,25698,25217,14457,60020,109516,73789,60020,42829,380900,504417,14366,189018,24292033,25156712,251312,4108,15679,24996,14377,50,30,20989,50,3586,13855,23122,3516,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,38110,213182,355263,171154,20,19676,18344,17162,1803,5841,16621,2174,3196,18744,19045,10399,60020,109516,73789,60020,10299,460276,461418,13364,158151,21975283,26549802,153092,4669,4348,16721,8827,31,20,15338,221,3937,3696,18223,2004,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,38280,235884,353881,155956,20,13174,15408,17512,1753,1673,16560,2174,3356,18454,18484,13324,60020,109516,73789,60020,11681,361584,391780,34033,141480,23009565,27032699,157169,18023,12353,26860,9487,40,20,15398,30,3306,3727,15829,3676,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,37008,223320,388384,160835,20,13425,15579,17312,1744,1944,17261,2204,5180,21860,21550,10750,60020,109516,73789,60020,10730,450729,469724,14507,174901,22760367,27094673,153102,22011,100795,24114,10850,30,30,22341,261,3417,15148,16681,3336,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,67504,218461,357577,157951,20,13334,15448,17362,1773,1673,16661,2325,4098,19015,19656,12974,60020,109516,73789,60020,10289,372535,438216,13535,166286,22795882,27029494,179840,2775,23112,17291,10469,40,20,15679,30,3256,3376,16030,2755,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,32640,227619,375380,166195,20,17081,15609,17653,1743,1573,16760,2164,4077,19195,18524,18514,60020,109516,73789,60020,96016,362927,474302,18434,163370,23042986,26754198,178628,2034,24184,106486,9137,50,20,15779,20,4248,3917,16861,2634,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,34624,212190,368227,159193,20,26780,15388,18063,1774,1683,16690,2204,5350,19736,18444,10730,60020,109516,73789,60020,9247,391299,440209,15398,173329,22686401,26505280,216337,17693,3727,92570,9177,230,20,15689,20,4007,4057,16110,2054,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,33191,227448,386110,176054,20,14106,15769,17642,1774,1613,16891,2274,3446,19616,18995,11962,60020,109516,73789,60020,9047,376081,437555,17722,175393,23113566,26832852,171165,2404,5691,106957,9707,20,20,15338,30,3266,3396,15959,1893,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,36528,213362,399134,171385,20,13335,15448,17462,1733,1573,16780,2204,3386,19155,18484,11191,60020,109516,73789,60020,15909,365662,428668,11871,194227,22911505,26742847,168299,22622,11261,90336,9317,30,21,15628,20,4198,3947,16681,2234,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,40305,290003,379758,158411,20,13245,15448,17381,1803,1613,16921,2174,3176,19275,18194,10529,60020,109516,73789,60020,7894,362436,459735,13395,154885,22894474,26642613,200459,9037,12273,16621,9026,30,20,15438,140,3266,3396,16070,1853,
302.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,164092,455067,738287,161667,20,14296,15328,17372,3787,1773,25797,3116,5340,29224,27791,10319,60020,109516,73789,60020,43199,705237,422196,13194,118547,28894883,38726194,205658,4679,6282,16450,8806,30,20,23052,240,3266,17091,26489,3977,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,37209,240783,374088,180061,20,16100,15609,18123,1763,1573,16480,2164,3156,20328,18685,10709,60020,109516,73789,60020,8896,541485,478419,13214,162368,21932165,26645358,159052,4308,4268,16530,8696,30,20,15679,160,3847,8175,16400,1864,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,37048,250030,402550,167057,20,18424,15057,18985,1743,1683,20407,2514,3146,18825,18664,12173,60020,109516,73789,60020,12152,412829,408661,33732,157409,22965735,27539090,152761,17913,11161,24234,9337,40,20,15268,30,3576,4238,16160,3106,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,49020,231536,420583,161597,20,14016,15659,17082,1723,1613,16740,3987,4829,22682,29013,11782,60020,109516,73789,60020,9007,433477,450147,13043,186803,22537607,27195620,152651,23614,87281,25367,9758,40,20,15328,250,4047,14387,22662,4999,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,72624,217569,423187,169231,20,26419,15058,17392,2003,1603,16520,2154,5640,19245,19095,12493,60020,109516,73789,60020,10950,533361,440801,14206,196611,22652969,27426063,201951,1733,23703,18313,9027,30,20,15419,40,7033,10329,16130,3687,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,33842,227328,424390,178979,20,23613,15228,17281,1794,1633,16460,2184,6582,22161,17943,11451,60020,109516,73789,60020,91588,377003,527941,17061,181624,22688615,26790274,170984,2394,26789,111144,14446,31,30,15278,30,4218,4017,15910,4167,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,35415,222780,394555,163861,20,18344,15128,17052,3907,1583,16621,2174,5580,19876,18414,10529,60020,109516,73789,60020,12934,434749,474291,15619,181623,22213972,26991614,221177,18504,5931,95065,9087,30,20,21670,30,4068,3766,15930,1903,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,32720,229212,375850,186403,20,13114,15038,17052,1793,1603,16490,2204,3076,19546,18113,10720,60020,109516,73789,60020,8265,365571,431232,17793,175904,22905413,27276017,175873,1873,4489,88833,8787,30,20,15388,20,3226,5580,19195,1943,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,36107,228129,445599,180972,20,20437,20688,19426,1773,1873,23564,2174,3366,25597,18194,12603,60020,109516,73789,60020,15859,368588,452982,14316,204105,22699856,27142933,173088,22711,13595,87331,8916,30,20,15860,30,4017,3897,16641,2214,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,39934,284983,398383,179270,21,21760,20738,23703,1773,1613,16420,3386,3356,24064,18264,10800,60020,109516,73789,60020,8355,405305,434309,14507,155896,23089522,27469733,265367,9187,11351,17171,8876,30,20,15449,31,3266,3447,16029,2305,
303.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,119029,246403,412068,158932,20,18104,15198,17081,1774,1613,16831,2224,5621,34373,18343,10629,60020,109516,73789,60020,43390,424581,432625,13415,132694,22998524,26997155,232437,3466,3386,16701,8616,30,20,15288,41,3276,11701,18204,3236,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,35926,210677,351987,192123,20,20197,25377,17322,1733,1843,16591,2154,3497,18954,19055,10249,60020,109516,73789,60020,8656,495731,449165,13895,175142,22433998,24773948,151278,4047,5400,17652,8946,40,20,15218,161,3968,3466,16250,1934,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,37389,237236,352979,154484,20,12994,15128,18214,1733,1573,16460,2144,3226,18464,18234,12272,60020,109516,73789,60020,12713,354291,402270,33592,140318,23642809,25152083,152610,17532,12623,17161,9337,30,20,15128,30,3236,3346,15669,3416,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,35125,209625,363058,160606,20,13104,17191,17192,1713,1653,16851,2184,5230,25046,18414,13134,60020,109516,73789,60020,9418,402379,458643,14596,156538,22896918,24451666,175773,27711,95476,24004,9066,30,20,22762,251,3827,9398,19045,3146,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,67353,217129,357076,157679,20,13575,19306,17162,1754,2364,16811,2184,4508,18855,19205,14356,60020,109516,73789,60020,10419,385249,449707,14627,176234,22901636,24664577,178428,1733,22742,16540,8987,30,20,15218,30,3236,3346,15869,2264,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,32480,223731,363849,165103,20,16270,15448,18103,1743,1603,16671,2164,3817,19176,18314,10990,60020,109516,73789,60020,97289,367816,487286,16560,169582,22755428,23999535,171365,2254,23594,106626,8907,50,30,15279,20,3977,3717,15970,3015,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,33081,223030,353780,158081,20,17181,15298,17262,1743,1573,16780,2996,8305,19646,18554,6612,60020,109516,73789,60020,9096,368768,456649,15358,178778,22385307,24130145,199377,17151,3357,101988,8766,40,20,15639,160,4277,3957,16902,4759,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,35245,296786,420232,172888,20,13154,15178,17732,1813,1623,16520,2184,3687,20117,32560,10910,60020,109516,73789,60020,8456,378315,418089,16971,174811,23205746,24183012,177476,1623,4168,101616,8756,40,20,15298,20,3226,3316,16200,1954,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,36797,213152,399043,174150,20,13244,15899,17342,1703,1593,16811,2184,3858,18845,18714,10770,60020,109516,73789,60020,15689,362947,444336,12864,191462,23178655,24236319,172548,25327,11360,97299,9007,31,20,15328,20,4097,3657,16681,2234,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,40264,293099,443505,159904,20,14426,15418,17302,1803,1573,16710,2194,3326,19516,18414,10690,60020,109516,73789,60020,8686,363267,454305,13776,159794,23017580,24660039,207432,9167,12613,16711,8957,40,20,15588,30,3286,3426,16230,1994,
304.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,125300,217029,375079,171345,20,27500,19406,18163,1783,1654,16892,2204,4549,20187,18575,10329,60020,109516,73789,60020,44181,391088,423328,13385,121273,23702979,25749491,210808,3497,3567,16811,8906,40,20,15358,20,3276,11852,16400,2996,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,57065,215807,361965,174140,20,17713,15438,16851,1733,1653,18685,2154,3536,18915,19886,12042,60020,109516,73789,60020,8656,474391,451921,13284,177195,22353830,26971757,153201,14407,6983,16541,10960,150,20,15859,201,4128,3947,16200,1863,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,36568,235393,361435,168439,20,13024,15248,17202,1723,1893,16390,2134,3076,20367,18023,12342,60020,109516,73789,60020,10058,357958,387502,30807,137853,22115171,27588342,151438,16660,10759,16881,9718,20,20,15348,40,3997,3356,15589,3066,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,34643,212140,369980,163019,20,12953,15398,17161,1683,1493,16590,2164,4899,21349,18735,11321,60020,109516,73789,60020,9177,416225,440480,13825,155005,22595403,27469473,150497,22482,82582,23704,8926,20,20,15288,360,3356,9638,17592,3316,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,68396,216548,390298,159103,20,17142,17532,17402,2044,1843,20377,2154,5020,18755,19265,11581,60020,109516,73789,60020,10409,379257,506591,15729,189689,23682452,28655843,188146,1753,26018,17061,10139,30,20,15598,40,3837,3316,16190,3656,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,32079,225485,368457,163250,21,16650,15689,17502,1754,1653,16911,2143,4438,19065,19506,11622,60020,109516,73789,60020,95906,353029,459996,17201,163611,22492985,27039772,188186,1783,24194,90416,8877,30,20,15459,20,4157,4688,15959,3346,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,34714,211579,383484,158722,20,19126,16230,18163,1743,1723,17372,2164,6322,18615,18423,6803,60020,109516,73789,60020,8726,449466,439387,15298,172136,22497082,27507283,262423,20267,3807,99713,9037,150,20,18954,20,4358,4408,15990,2194,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,32189,221488,398593,193486,20,14396,20597,18133,1893,1593,17322,2184,3316,20188,18714,10670,60020,109516,73789,60020,8856,418910,445949,19496,173659,22903700,28718879,171265,2444,8085,95185,9187,110,20,16350,121,3536,3536,16851,1673,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,38161,213132,399995,173779,20,13324,16049,17843,1663,1683,17362,2164,4648,18474,19936,10910,60020,109516,73789,60020,15979,363328,600093,16941,248507,23334332,29032235,245812,22722,12763,114730,9227,30,30,18815,30,5710,4849,19776,2465,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,56384,377123,429009,162629,20,16541,16991,19145,2013,1914,20427,7393,3346,24094,21991,11802,60020,109516,73789,60020,8566,412157,659092,19516,173569,24670838,28441560,217259,10289,14307,20568,8806,40,21,20367,40,4429,4959,17692,2184,
305.000000, 961.000000, 961.000000, 4681.000000, 0.000000, 0.005069,127504,240962,388314,160706,30,18514,18393,20237,1753,1863,17151,2184,4478,25437,18755,11501,60020,109516,73789,60020,43891,445739,533420,20648,126583,25616737,27238489,214194,3386,3507,17532,17623,40,30,15539,30,3436,12843,21780,3116,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,13655,120762,110012,43751,20,7875,3777,7924,1092,571,4328,932,2324,4709,8927,12122,12324,19640,12600,12324,4799,153592,192965,3567,37919,647670,794691,68606,1122,1162,8285,1724,40,20,7915,50,912,1824,8365,601,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,8716,63106,109782,41707,20,3507,4077,3937,541,440,4418,601,911,5150,4688,6422,12324,19640,12600,12324,2465,90487,107708,5250,28583,518664,452773,35635,922,852,3997,1493,40,20,4067,20,932,1102,4208,571,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,25417,64198,101697,39773,21,3256,3756,3767,461,351,4238,621,1453,4318,4519,9057,12324,19640,12600,12324,1943,94654,133104,2584,25677,466567,465025,36557,541,1483,4028,1443,20,20,4087,340,942,1282,3997,641,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,15609,58678,91137,38040,20,3346,3597,3436,491,381,4158,511,832,4959,4208,5119,12324,19640,12600,12324,1953,87962,99412,17673,28603,529613,434408,36236,410,982,3787,1322,30,30,3476,30,812,831,3647,561,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,7393,55362,90576,36196,20,3697,3827,3346,421,391,3627,490,971,4909,3897,8355,12324,19640,12600,12324,28122,66242,90316,2464,22561,427687,414081,33071,451,862,3647,1282,40,31,3807,20,852,822,3537,631,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,9638,59820,92730,41235,20,3447,3566,3567,451,341,3877,561,842,4197,4338,7734,12324,19640,12600,12324,1843,80599,105534,17532,26809,471627,438366,33902,541,801,4168,1432,30,20,3517,20,931,861,3937,441,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,7584,60151,108179,42038,20,3106,3516,3456,481,361,3827,521,1252,4318,4218,7754,12324,19640,12600,12324,2024,93422,105504,4438,27671,515377,528762,37489,581,1192,3857,1383,30,30,3567,30,771,792,3666,450,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,7975,58057,113368,41457,20,3276,3487,3637,421,360,3848,521,912,4268,4227,5430,12324,19640,12600,12324,3377,92200,117747,4639,28513,440841,439157,34804,2194,902,3967,1523,30,20,3596,20,811,1123,3746,571,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,19265,60261,143964,36707,20,3246,6121,4658,451,431,5520,1522,1002,6251,7834,9717,12324,19640,12600,12324,4067,92691,104983,4458,43130,468892,435040,72152,641,3597,9498,2605,50,30,4759,30,742,1102,9257,611,
306.000000, 104.000000, 104.000000, 992.000000, 0.000000, 0.091716,28051,72243,117616,47968,30,4639,7804,4699,461,501,4038,551,821,4398,4378,7203,12324,19640,12600,12324,11150,93893,151528,5120,32650,516850,456730,44703,561,791,9066,1764,30,20,3767,30,1032,1392,3977,872,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,26228,166847,317313,114080,30,12723,10560,10198,1703,1483,19246,1383,2605,14056,14306,6141,35924,60184,39616,35924,6462,310761,283291,8957,98531,5473451,5535595,92410,3276,3376,12713,9007,40,20,11541,150,3426,3427,12062,1313,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,26398,212561,307766,168700,20,11651,18945,13264,1703,1322,15449,2254,2184,20087,17953,5841,35924,60184,39616,35924,10860,257654,284022,17443,70991,5667648,6015508,106206,10319,3206,13064,6221,30,20,12893,40,2304,4578,13274,1773,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,30486,201731,270938,120532,30,10248,15127,11141,1362,1232,12333,1343,3536,16991,55492,6822,35924,60184,39616,35924,7033,310070,379618,13134,76931,5257022,5867696,101006,10660,63827,19025,7293,50,20,13885,351,2825,6121,13826,2404,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,43430,165004,258035,102939,20,8696,10169,12753,1623,1433,11641,1352,3626,12062,33812,5350,35924,60184,39616,35924,8265,247685,289152,10730,69118,5218342,6148492,103140,1413,11341,12914,5230,120,50,15609,71,2425,3156,12042,1402,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,22922,171756,292758,112036,20,23514,10579,11091,1503,1362,11451,1332,2855,11761,20257,6101,35924,60184,39616,35924,56204,225434,300733,14767,67634,5343873,5631792,91438,1593,12102,50212,5330,30,20,11682,20,3476,4228,11080,3055,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,21880,147431,256952,109832,20,17082,10810,10550,1623,1302,11591,1352,2896,11942,11972,4879,35924,60184,39616,35924,5721,249388,294491,10750,70300,5363679,5417177,92920,7204,2785,50794,4949,30,20,16189,20,4108,3817,11191,1643,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,21800,151138,284333,109952,31,10629,10740,11151,1582,1302,12593,1373,2144,18294,12643,6151,35924,60184,39616,35924,7603,246543,304269,17262,91108,5344173,6107076,96718,1883,5350,59971,4999,30,20,15308,30,2625,2806,15168,1272,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,32028,151539,338453,148944,21,9017,12703,11751,1482,1182,11701,1553,2635,11822,12503,5690,35924,60184,39616,35924,8876,250872,291396,9066,88302,5482688,5306775,108850,11110,6912,51846,5911,30,30,11010,30,4368,4759,15098,1563,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,24445,201410,398983,100444,20,9447,10609,10189,1593,1252,11370,1363,2174,12252,12043,5109,35924,60184,39616,35924,5110,256902,305993,6693,76771,5317724,5594093,110894,4939,7965,11642,4980,30,20,10569,40,2294,2244,11271,1282,
307.000000, 400.000000, 400.000000, 2860.000000, 0.000000, 0.017875,104302,162999,261891,103460,30,8676,10619,10128,3016,1332,11511,1362,2434,13725,18073,5040,35924,60184,39616,35924,28543,340306,281458,9117,72463,5498437,6079655,113969,3286,4298,11391,4618,40,40,13715,50,2174,10109,12042,1333,
308.000000, 656.000000, 656.000000, 3884.000000, 0.000000, 0.009026,35766,201460,363458,151439,20,18574,14046,14096,2044,1673,15268,1813,2835,20608,17272,6321,49236,85784,57672,49236,14176,401227,393774,11862,87070,11680150,13772556,117225,4848,4619,15458,7133,30,20,14126,331,3536,7293,20729,1653,
308.000000, 656.000000, 656.000000, 3884.000000, 0.000000, 0.009026,32079,246302,339033,132283,20,11531,14577,14787,1944,1663,15669,1793,3086,15358,16140,7875,49236,85784,57672,49236,7895,344173,385799,22211,80819,12225812,15360053,118888,10900,5881,15689,8525,30,20,14697,30,3106,3567,15118,3336,
308.000000, 656.000000, 656.000000, 3884.000000, 0.000000, 0.009026,37169,246113,384988,178178,20,14487,16190,16030,2194,3166,17522,2053,5070,21940,23674,11782,49236,85784,57672,49236,12133,487506,487787,12713,118287,13956844,15083356,133826,19836,82812,22932,11371,40,30,16290,281,3757,14697,20247,4849,
